i,x
0,[0 1 1 0 0 1 0 0 1 0]
1,[0 1 1 0 0 1 0 0 1 0]
2,[0 1 1 0 0 1 0 0 1 0]
3,[0 1 1 0 0 1 0 0 1 0]
4,[1 0 0 1 1 0 1 1 0 1]
5,[1 0 0 1 1 0 1 1 0 1]
6,[1 0 0 1 1 0 1 1 0 1]
7,[1 0 0 1 1 0 1 1 0 1]
8,[1 0 0 1 1 0 1 1 0 1]
9,[1 0 0 1 1 0 1 1 0 1]
10,[1 0 0 1 1 0 1 1 0 1]
11,[1 0 0 1 1 0 1 1 0 1]
12,[1 0 0 1 1 0 1 1 0 1]
13,[1 0 0 1 1 0 1 1 0 1]
14,[1 0 0 1 1 0 1 1 0 1]
15,[1 0 0 1 1 0 1 1 0 1]
16,[1 0 0 1 1 0 1 1 0 1]
17,[1 0 0 1 1 0 1 1 0 1]
18,[1 0 0 1 1 1 1 1 0 1]
19,[0 0 1 1 1 0 0 1 0 0]
20,[1 0 0 1 1 0 1 1 0 1]
21,[1 0 0 1 1 0 0 1 0 1]
22,[0 0 0 1 1 0 1 1 0 1]
23,[1 0 0 1 1 0 0 1 0 1]
24,[1 0 0 1 1 0 0 1 0 1]
25,[1 0 0 1 1 0 1 1 0 1]
26,[1 0 0 1 1 0 1 1 0 1]
27,[1 0 0 1 1 1 1 1 0 1]
28,[1 0 0 1 1 1 1 1 0 1]
29,[1 0 0 0 1 0 1 0 0 1]
30,[1 1 0 1 1 0 0 1 0 1]
31,[1 1 0 1 1 0 0 1 0 1]
32,[1 0 0 1 1 0 1 1 0 1]
33,[1 0 0 1 1 0 0 0 0 1]
34,[1 0 0 1 1 1 1 0 0 0]
35,[1 0 0 1 1 1 1 0 0 0]
36,[1 0 0 1 1 1 1 0 0 0]
37,[1 0 0 1 1 1 1 0 0 0]
38,[1 0 0 1 1 1 0 1 0 1]
39,[1 0 1 1 1 1 0 1 0 1]
40,[0 0 1 1 1 0 0 1 0 1]
41,[1 0 1 1 0 0 1 0 0 1]
42,[0 0 1 0 0 0 1 1 0 1]
43,[0 0 1 1 1 1 0 0 0 0]
44,[0 0 1 1 1 1 0 0 0 0]
45,[0 0 1 1 1 1 0 0 0 0]
46,[0 0 1 1 1 1 0 0 0 0]
47,[0 0 1 1 0 1 0 1 0 0]
48,[0 0 1 1 0 1 0 1 0 0]
49,[0 0 1 1 1 0 1 1 0 0]
50,[0 1 1 1 1 1 1 1 0 1]
51,[0 1 1 1 1 1 1 1 0 1]
52,[0 1 1 1 1 1 1 1 0 1]
53,[0 1 1 1 1 1 1 1 0 1]
54,[0 1 1 1 1 1 1 1 0 1]
55,[0 1 1 1 1 1 1 1 1 1]
56,[0 1 1 0 1 1 1 1 1 1]
57,[0 1 1 1 1 1 1 1 1 1]
58,[0 1 1 1 1 1 1 1 1 1]
59,[0 1 1 1 1 1 1 1 1 1]
