i,x
0,[0 1 1 1 1]
1,[0 1 1 1 1]
2,[0 1 1 1 1]
3,[0 1 1 1 1]
4,[0 1 1 1 1]
5,[0 1 1 1 1]
6,[0 1 1 1 1]
7,[0 1 1 1 1]
8,[0 1 1 1 1]
9,[0 1 1 1 1]
10,[1 1 1 1 1]
11,[0 1 1 1 1]
12,[0 0 1 1 1]
13,[0 1 1 1 0]
14,[0 1 1 1 0]
15,[0 1 1 1 1]
16,[0 1 1 1 1]
17,[0 1 1 1 1]
18,[0 1 1 1 1]
19,[0 1 1 1 1]
20,[0 1 1 1 1]
21,[0 1 1 1 1]
22,[0 1 1 1 1]
23,[0 1 1 1 1]
24,[0 1 1 1 1]
25,[0 1 1 1 1]
26,[0 1 1 1 1]
27,[0 0 1 1 1]
28,[1 0 1 1 1]
29,[0 1 1 1 1]
30,[0 1 1 1 1]
31,[1 1 1 1 1]
32,[0 0 1 0 1]
33,[0 0 1 1 1]
34,[0 1 1 1 1]
35,[0 0 1 1 1]
36,[0 1 1 1 1]
37,[0 0 1 1 1]
38,[1 0 1 1 1]
39,[0 1 1 1 1]
40,[0 1 1 1 1]
41,[0 1 1 1 1]
42,[0 1 1 1 1]
43,[0 1 1 1 1]
44,[0 1 1 1 1]
45,[0 1 1 1 1]
46,[0 1 1 1 1]
47,[0 1 1 1 1]
48,[0 1 1 1 1]
49,[0 1 1 1 1]
50,[1 1 1 1 1]
51,[0 1 1 1 1]
52,[0 1 1 1 1]
53,[0 1 0 1 1]
54,[0 1 1 1 1]
55,[0 1 0 1 1]
56,[0 1 1 1 1]
57,[1 1 1 1 1]
58,[1 1 1 1 0]
59,[0 0 0 1 1]
60,[0 1 1 0 1]
61,[0 0 0 1 1]
62,[0 0 1 1 1]
63,[0 0 1 0 1]
64,[0 0 0 1 1]
65,[0 0 0 1 1]
66,[0 1 1 1 1]
67,[0 0 0 1 1]
68,[0 1 1 1 1]
69,[1 0 1 1 1]
70,[0 0 0 1 1]
71,[0 1 0 1 1]
72,[1 0 0 0 0]
73,[0 1 0 0 0]
74,[0 1 0 1 0]
75,[1 0 0 1 1]
76,[1 1 0 1 1]
77,[1 1 0 1 1]
78,[1 1 1 1 0]
79,[0 1 0 1 1]
80,[1 1 1 1 1]
81,[1 1 0 1 1]
82,[1 1 0 1 1]
83,[1 1 0 0 1]
84,[0 0 0 0 1]
85,[1 1 1 0 1]
86,[1 1 1 0 1]
87,[1 1 0 1 0]
88,[0 1 0 0 0]
89,[1 0 0 1 1]
90,[1 1 0 1 1]
91,[1 1 1 1 1]
92,[1 1 1 1 1]
93,[1 1 1 0 1]
94,[0 1 1 1 1]
95,[1 1 1 0 1]
96,[1 1 0 0 1]
97,[1 1 1 1 1]
98,[1 1 1 1 1]
99,[1 1 1 1 1]
100,[1 1 1 1 1]
101,[1 1 1 1 1]
102,[1 1 1 1 1]
