i,x
0,[1 0 0]
1,[0 0 0]
2,[0 1 0]
3,[0 1 0]
4,[0 1 0]
5,[0 1 0]
6,[0 1 0]
7,[1 1 0]
8,[1 1 0]
9,[0 1 0]
10,[0 1 0]
11,[0 1 0]
12,[0 1 0]
13,[0 1 0]
14,[0 1 0]
15,[0 1 0]
16,[0 1 0]
17,[0 1 0]
18,[0 1 1]
19,[0 1 1]
20,[0 1 1]
21,[0 1 1]
22,[0 0 1]
23,[0 0 1]
24,[0 0 1]
25,[0 0 1]
26,[0 0 1]
27,[0 0 1]
28,[0 0 1]
29,[0 0 1]
30,[0 0 1]
31,[0 0 1]
32,[0 0 1]
33,[0 0 1]
34,[1 0 0]
35,[1 0 0]
36,[1 0 0]
37,[0 0 0]
38,[0 0 0]
39,[0 0 0]
40,[0 0 0]
41,[0 0 0]
42,[0 0 0]
43,[0 0 0]
44,[0 0 0]
45,[0 1 0]
46,[0 1 0]
47,[0 1 0]
48,[0 1 0]
49,[0 1 0]
50,[0 1 0]
51,[0 1 0]
52,[1 1 1]
53,[1 1 1]
54,[1 1 1]
55,[1 1 1]
56,[1 1 1]
57,[1 1 1]
58,[1 1 0]
59,[1 1 0]
60,[1 1 0]
61,[1 1 0]
62,[1 1 0]
63,[1 1 0]
64,[1 1 0]
65,[1 0 0]
66,[1 0 0]
67,[1 0 0]
68,[1 0 0]
69,[1 0 0]
70,[1 0 0]
71,[1 0 0]
72,[0 0 0]
73,[0 0 0]
74,[0 0 0]
75,[0 0 0]
76,[0 0 0]
77,[1 0 0]
78,[1 0 0]
79,[0 0 0]
80,[0 0 0]
81,[0 0 0]
82,[0 0 0]
83,[0 0 0]
84,[0 0 0]
85,[0 0 0]
86,[0 0 0]
87,[0 0 0]
88,[0 0 0]
89,[0 0 0]
90,[0 0 0]
91,[0 0 0]
92,[0 0 0]
93,[0 0 0]
94,[0 0 0]
95,[0 0 0]
96,[0 0 0]
97,[0 0 0]
98,[0 0 1]
99,[0 0 1]
100,[0 0 1]
101,[0 0 1]
102,[0 0 1]
103,[0 0 1]
104,[0 0 0]
105,[0 0 0]
106,[0 0 1]
107,[0 0 1]
108,[0 0 1]
109,[0 0 1]
110,[0 1 1]
111,[0 1 0]
112,[0 1 0]
113,[0 1 0]
114,[0 1 0]
115,[0 1 0]
116,[0 1 0]
117,[0 1 0]
118,[0 1 0]
119,[0 1 0]
120,[0 1 0]
121,[0 0 0]
122,[0 0 0]
123,[0 0 0]
124,[0 0 0]
125,[0 0 0]
126,[0 0 0]
127,[0 0 0]
128,[0 0 0]
129,[0 0 0]
130,[0 0 0]
131,[1 0 1]
132,[1 0 1]
133,[1 0 1]
134,[1 0 1]
135,[0 0 0]
136,[0 0 0]
137,[1 0 0]
138,[0 0 0]
139,[0 0 0]
140,[0 0 0]
141,[0 0 0]
142,[0 0 0]
143,[0 0 0]
144,[0 0 0]
145,[0 0 0]
146,[0 0 0]
147,[0 0 0]
148,[0 0 0]
149,[0 0 0]
150,[0 0 0]
151,[0 0 0]
152,[0 0 0]
153,[0 0 0]
154,[0 0 0]
155,[1 0 0]
156,[1 0 0]
157,[1 0 0]
158,[1 0 0]
159,[1 0 0]
160,[1 0 0]
161,[1 0 0]
162,[1 0 0]
163,[1 0 0]
164,[1 0 0]
165,[1 0 0]
166,[1 1 0]
167,[1 1 0]
168,[1 1 0]
169,[1 0 0]
170,[1 0 0]
171,[1 0 0]
172,[1 0 0]
173,[1 0 0]
174,[1 0 0]
175,[1 0 1]
176,[1 0 1]
177,[1 0 1]
178,[1 1 1]
179,[1 1 1]
180,[1 1 1]
181,[1 0 1]
182,[0 0 1]
183,[0 0 1]
184,[0 0 1]
185,[0 0 1]
186,[0 1 1]
187,[0 1 1]
188,[0 0 1]
189,[0 0 1]
190,[0 1 0]
191,[0 1 0]
192,[1 1 0]
193,[1 1 0]
194,[1 1 0]
195,[1 1 0]
196,[1 1 0]
197,[1 1 1]
198,[1 1 1]
199,[1 1 1]
200,[1 1 1]
201,[1 1 1]
202,[1 0 1]
203,[1 0 1]
204,[1 0 1]
205,[1 0 0]
206,[1 0 0]
207,[1 0 0]
208,[1 1 0]
209,[1 1 0]
210,[1 1 1]
211,[1 1 1]
212,[1 1 1]
213,[1 1 1]
214,[1 1 1]
215,[1 0 1]
216,[1 1 1]
217,[1 1 1]
218,[1 0 1]
219,[1 0 1]
220,[1 0 0]
221,[1 0 0]
222,[1 0 0]
223,[1 0 0]
224,[0 0 0]
225,[0 0 0]
226,[0 0 0]
227,[0 1 0]
228,[0 1 0]
229,[0 1 0]
230,[0 1 0]
231,[0 1 0]
232,[1 1 0]
233,[1 1 0]
234,[1 1 0]
235,[1 1 0]
236,[1 1 0]
237,[1 1 0]
238,[1 1 0]
239,[1 1 1]
240,[1 1 1]
241,[1 1 1]
242,[1 1 1]
243,[1 1 1]
244,[0 1 1]
245,[0 1 1]
246,[0 1 1]
247,[0 0 1]
248,[0 0 1]
249,[0 1 1]
250,[0 0 1]
251,[0 0 1]
252,[0 0 1]
253,[0 0 1]
254,[0 1 1]
255,[0 1 1]
256,[0 1 1]
257,[0 1 1]
258,[0 1 1]
259,[0 1 1]
260,[0 1 1]
261,[0 1 1]
262,[0 1 1]
263,[1 1 1]
264,[1 0 1]
265,[1 0 1]
266,[0 0 1]
267,[0 0 1]
268,[0 0 1]
269,[0 0 1]
270,[0 0 1]
271,[0 0 1]
272,[0 0 1]
273,[0 0 1]
274,[0 0 1]
275,[0 0 1]
276,[0 0 1]
277,[0 0 1]
278,[0 0 1]
279,[0 0 1]
280,[0 0 1]
281,[0 0 1]
282,[0 0 1]
283,[0 0 1]
284,[0 0 1]
285,[0 0 1]
286,[0 0 1]
287,[0 0 1]
288,[0 0 1]
289,[0 0 0]
290,[0 0 0]
291,[0 0 0]
292,[0 0 0]
293,[0 0 1]
294,[0 0 1]
295,[0 0 1]
296,[0 0 1]
297,[0 0 1]
298,[0 0 1]
299,[0 0 1]
300,[1 1 1]
301,[1 1 1]
302,[1 0 1]
303,[1 0 1]
304,[0 0 1]
305,[1 0 1]
306,[1 0 1]
307,[1 0 1]
308,[1 0 1]
309,[1 0 1]
310,[1 0 1]
311,[1 0 1]
312,[1 0 1]
313,[1 0 1]
314,[1 0 1]
315,[1 0 1]
316,[1 0 1]
317,[1 0 1]
318,[1 0 1]
319,[1 1 1]
320,[1 1 1]
321,[1 1 1]
322,[1 1 1]
323,[1 1 1]
324,[1 1 1]
325,[1 1 1]
326,[0 1 1]
327,[1 1 1]
328,[1 1 1]
329,[1 1 1]
330,[0 1 1]
331,[0 0 1]
332,[0 0 1]
333,[0 0 1]
334,[0 0 0]
335,[0 0 0]
336,[1 0 0]
337,[1 0 0]
338,[1 0 1]
339,[1 1 1]
340,[1 1 1]
341,[1 1 1]
342,[1 0 1]
343,[1 0 0]
344,[1 1 0]
345,[1 1 0]
346,[1 1 0]
347,[1 0 0]
348,[1 0 0]
349,[1 0 0]
350,[1 0 0]
351,[1 0 0]
352,[1 0 0]
353,[1 0 0]
354,[1 0 1]
355,[0 0 1]
356,[0 0 1]
357,[0 0 1]
358,[0 0 1]
359,[1 0 1]
360,[0 0 1]
361,[0 0 1]
362,[0 0 1]
363,[0 1 1]
364,[0 0 1]
365,[0 1 1]
366,[0 0 1]
367,[0 0 1]
368,[0 0 1]
369,[0 0 1]
370,[0 0 1]
371,[1 0 1]
372,[1 0 1]
373,[1 1 1]
374,[0 0 0]
375,[0 1 0]
376,[0 1 0]
377,[0 1 0]
378,[0 1 0]
379,[0 1 0]
380,[0 1 0]
381,[0 0 0]
382,[0 0 0]
383,[0 0 0]
384,[0 0 0]
385,[0 0 0]
386,[0 0 0]
387,[0 0 0]
388,[0 0 0]
389,[0 0 0]
390,[0 0 0]
391,[0 0 0]
392,[0 0 0]
393,[0 0 0]
394,[0 0 1]
395,[0 0 0]
396,[0 0 1]
397,[0 0 1]
398,[0 0 1]
399,[0 0 0]
400,[1 0 0]
401,[1 0 0]
402,[1 0 0]
403,[1 0 0]
404,[0 0 1]
405,[0 0 0]
406,[0 0 0]
407,[0 0 0]
408,[1 1 0]
409,[1 1 0]
410,[0 1 0]
411,[0 1 0]
412,[1 1 0]
413,[1 1 0]
414,[0 1 0]
415,[0 1 1]
416,[1 1 1]
417,[1 1 1]
418,[1 1 1]
419,[1 1 1]
420,[1 1 1]
421,[1 1 1]
422,[1 1 1]
423,[1 1 0]
424,[1 1 0]
425,[0 1 0]
426,[0 1 0]
427,[0 1 0]
428,[0 0 0]
429,[0 0 0]
430,[0 0 0]
