i,x
0,[1 1 1 1 0]
1,[1 1 1 1 1]
2,[1 1 1 1 1]
3,[1 1 1 1 1]
4,[1 1 1 1 1]
5,[1 1 1 1 1]
6,[1 1 1 1 1]
7,[1 1 1 1 1]
8,[1 1 1 0 1]
9,[1 1 0 1 1]
10,[0 1 1 1 1]
11,[0 1 1 1 1]
12,[1 1 0 1 1]
13,[1 0 1 0 0]
14,[0 0 1 0 0]
15,[1 1 0 0 1]
16,[1 1 0 1 1]
17,[1 1 0 1 1]
18,[0 1 1 1 1]
19,[1 0 1 1 1]
20,[1 1 0 1 1]
21,[0 1 1 1 1]
22,[1 1 1 1 1]
23,[1 1 1 1 0]
24,[1 1 1 1 1]
25,[0 1 1 1 1]
26,[1 1 0 1 0]
27,[1 1 1 1 0]
28,[1 1 0 0 0]
29,[1 1 1 1 0]
30,[1 1 1 1 1]
31,[1 1 1 1 1]
32,[0 1 1 0 1]
33,[1 1 1 0 1]
34,[0 1 1 1 1]
35,[1 0 1 0 1]
36,[1 0 1 0 1]
37,[0 1 1 0 1]
38,[1 1 1 0 1]
39,[1 1 1 0 1]
40,[1 1 0 1 1]
41,[1 1 0 1 1]
42,[1 1 1 1 1]
43,[1 0 1 1 1]
44,[0 1 1 1 1]
45,[0 1 1 1 1]
46,[1 1 1 1 1]
47,[1 0 1 1 1]
48,[1 0 1 1 1]
49,[1 1 1 1 1]
50,[1 1 1 1 1]
51,[1 1 1 1 1]
52,[1 1 0 1 1]
53,[1 1 0 1 1]
54,[0 1 1 1 1]
55,[0 1 1 0 1]
56,[1 1 1 0 1]
57,[1 1 1 1 1]
58,[1 0 1 1 1]
59,[1 1 1 1 1]
60,[1 1 1 1 1]
61,[1 1 1 0 1]
62,[0 1 1 1 1]
63,[1 1 0 1 0]
64,[0 0 1 1 1]
65,[1 0 1 1 1]
66,[1 0 0 1 1]
67,[1 0 1 1 1]
68,[0 1 1 1 1]
69,[1 1 1 1 1]
70,[0 1 1 1 1]
71,[0 1 1 1 0]
72,[0 0 1 1 0]
73,[0 0 1 1 0]
74,[0 0 1 1 1]
75,[0 0 0 1 1]
76,[0 0 0 1 1]
77,[1 0 1 0 1]
78,[1 0 0 0 0]
79,[0 1 1 1 0]
80,[0 0 1 1 1]
81,[1 0 0 1 1]
82,[1 0 0 1 1]
83,[0 0 1 0 0]
84,[0 1 1 0 1]
85,[0 1 1 1 1]
86,[1 1 1 1 1]
87,[1 1 1 1 1]
88,[1 1 1 1 1]
89,[1 1 1 0 1]
90,[1 1 1 1 1]
91,[1 1 1 0 1]
92,[1 1 1 1 0]
93,[1 1 1 1 1]
94,[1 0 0 1 1]
95,[1 1 1 1 1]
96,[0 1 1 1 1]
97,[0 1 1 1 1]
98,[0 1 1 1 1]
99,[0 1 1 0 1]
100,[0 1 1 0 1]
101,[0 0 1 0 0]
102,[1 0 1 1 1]
103,[0 1 1 1 1]
104,[1 1 1 0 1]
105,[0 1 1 0 0]
106,[1 1 0 0 1]
107,[1 1 1 1 1]
108,[1 1 1 1 0]
109,[1 0 0 1 0]
110,[1 0 1 1 1]
111,[0 1 1 1 0]
112,[1 1 0 1 0]
113,[0 0 1 1 0]
114,[0 0 1 1 1]
115,[1 1 0 1 0]
116,[0 1 1 1 0]
117,[1 1 1 1 0]
118,[1 1 1 1 0]
119,[0 0 1 0 0]
120,[0 0 1 0 0]
121,[0 0 1 0 0]
122,[1 0 1 1 0]
123,[1 1 1 1 1]
124,[1 1 1 1 1]
125,[1 1 1 1 0]
126,[1 1 1 0 1]
127,[0 0 0 0 0]
128,[0 0 0 0 0]
129,[0 0 0 0 0]
130,[0 0 1 0 0]
131,[0 0 0 1 1]
132,[0 0 1 1 1]
133,[1 1 1 1 1]
134,[1 1 1 1 1]
135,[1 1 1 1 1]
136,[0 1 1 1 0]
137,[0 1 1 1 0]
138,[0 0 0 1 0]
139,[0 0 0 1 0]
140,[0 0 0 1 0]
