i,x
0,[0 1 0]
1,[0 1 0]
2,[1 1 0]
3,[0 1 0]
4,[0 1 0]
5,[0 1 0]
6,[0 1 1]
7,[0 1 1]
8,[0 1 1]
9,[0 1 1]
10,[1 1 0]
11,[0 1 1]
12,[0 1 0]
13,[1 1 0]
14,[0 0 1]
15,[1 0 0]
16,[0 1 0]
17,[0 0 1]
18,[0 1 1]
19,[1 1 1]
20,[0 1 0]
21,[0 1 0]
22,[0 0 0]
23,[0 0 0]
24,[0 0 0]
25,[0 1 0]
26,[0 1 0]
27,[0 1 1]
28,[0 1 1]
29,[0 1 1]
30,[0 1 1]
31,[0 1 0]
32,[0 1 0]
33,[0 1 1]
34,[1 1 1]
35,[1 1 1]
36,[1 1 0]
37,[0 1 0]
38,[1 1 0]
39,[1 1 0]
40,[1 1 0]
41,[0 1 0]
42,[1 1 0]
43,[1 1 0]
44,[1 1 1]
45,[1 1 1]
46,[1 1 1]
47,[1 1 1]
48,[1 1 1]
49,[0 1 1]
50,[1 1 0]
51,[1 0 1]
52,[1 1 1]
53,[1 1 1]
54,[1 1 1]
55,[1 1 1]
56,[1 1 1]
57,[1 1 1]
58,[1 1 1]
59,[1 1 1]
60,[1 1 1]
61,[0 1 1]
62,[1 1 1]
63,[1 1 1]
64,[0 1 0]
65,[0 1 0]
66,[0 1 0]
67,[0 1 1]
68,[1 0 1]
69,[1 0 1]
70,[1 0 1]
71,[1 1 1]
72,[0 0 1]
73,[1 0 1]
74,[0 0 1]
75,[1 0 1]
76,[0 0 1]
77,[1 0 1]
78,[1 0 1]
79,[1 1 1]
80,[1 1 1]
81,[1 1 1]
82,[0 0 1]
83,[1 0 1]
84,[1 1 1]
85,[1 1 1]
86,[1 1 1]
87,[1 1 1]
88,[1 1 1]
89,[1 1 1]
90,[1 1 1]
91,[1 1 1]
92,[1 1 1]
93,[1 1 1]
94,[1 1 1]
95,[1 1 1]
96,[1 1 1]
97,[1 1 1]
98,[1 1 1]
99,[1 1 1]
100,[1 1 1]
101,[1 1 1]
102,[1 1 1]
103,[0 1 1]
104,[1 1 1]
105,[1 1 1]
106,[1 1 1]
107,[1 1 1]
108,[1 1 1]
109,[1 1 1]
110,[1 1 1]
111,[1 0 0]
112,[1 0 0]
113,[1 1 0]
114,[0 1 1]
115,[1 1 0]
116,[1 1 1]
117,[1 1 1]
118,[1 1 1]
119,[1 1 1]
120,[1 1 1]
121,[1 1 1]
122,[1 1 1]
123,[1 1 1]
124,[1 1 1]
125,[1 1 1]
126,[1 1 1]
127,[1 1 0]
128,[1 1 1]
129,[1 1 1]
130,[1 1 1]
131,[1 1 1]
132,[1 1 1]
133,[1 1 1]
134,[1 1 1]
135,[0 1 1]
136,[1 1 1]
137,[1 1 1]
138,[1 1 1]
139,[1 1 1]
140,[0 1 0]
141,[1 1 1]
142,[1 1 0]
143,[1 0 1]
144,[1 1 1]
145,[0 1 1]
146,[1 1 0]
147,[1 1 0]
148,[1 1 0]
149,[1 1 0]
150,[1 1 0]
151,[1 1 1]
152,[0 0 1]
153,[1 1 1]
154,[0 1 0]
155,[0 1 0]
156,[0 1 0]
157,[0 1 0]
158,[1 1 1]
159,[1 1 1]
160,[1 1 1]
161,[1 1 1]
162,[1 0 1]
163,[0 1 1]
164,[0 1 1]
165,[1 0 1]
166,[1 1 1]
167,[1 1 1]
168,[0 1 0]
169,[1 1 1]
170,[1 1 1]
171,[1 1 1]
172,[0 1 1]
173,[1 1 1]
174,[1 1 1]
175,[1 1 1]
176,[1 1 1]
177,[1 1 1]
178,[1 0 1]
179,[1 1 0]
180,[1 1 0]
181,[0 1 0]
182,[0 1 1]
183,[0 1 0]
184,[0 1 1]
185,[0 1 1]
186,[0 1 1]
187,[0 1 1]
188,[0 1 1]
189,[0 1 0]
190,[1 1 1]
191,[1 0 1]
192,[0 0 1]
193,[0 1 1]
194,[1 1 1]
195,[1 1 0]
196,[0 1 1]
197,[0 1 1]
198,[0 1 1]
199,[0 1 1]
200,[0 1 1]
201,[1 1 1]
202,[0 1 1]
203,[0 1 1]
204,[0 1 1]
205,[1 1 1]
206,[0 1 1]
207,[1 1 1]
208,[0 1 1]
209,[0 1 1]
210,[0 1 1]
211,[1 1 1]
212,[1 1 1]
213,[1 0 0]
214,[1 1 0]
215,[1 1 1]
216,[1 1 0]
217,[0 1 1]
218,[1 1 1]
219,[0 1 0]
220,[0 0 0]
221,[1 1 1]
222,[0 0 1]
223,[0 1 1]
224,[0 1 1]
225,[1 1 0]
226,[0 1 1]
227,[1 1 1]
228,[1 1 1]
229,[0 0 1]
230,[0 1 0]
231,[1 0 1]
232,[0 1 1]
233,[0 0 0]
234,[0 0 1]
235,[0 0 1]
236,[0 1 1]
237,[1 0 1]
238,[0 1 0]
239,[0 1 1]
240,[0 1 1]
241,[1 1 1]
242,[1 1 0]
243,[1 1 1]
244,[1 1 1]
245,[1 1 1]
246,[1 1 1]
247,[0 1 1]
248,[1 1 1]
249,[1 1 1]
250,[1 1 1]
251,[0 1 1]
252,[1 1 1]
253,[1 1 1]
254,[1 1 1]
255,[1 1 1]
256,[1 1 1]
257,[1 1 1]
258,[0 1 1]
259,[1 1 1]
260,[1 1 1]
261,[0 1 1]
262,[1 1 1]
263,[1 1 1]
264,[1 1 0]
265,[0 1 0]
266,[1 1 0]
267,[1 1 0]
268,[1 1 1]
269,[0 0 1]
270,[1 0 1]
271,[1 1 1]
272,[1 1 1]
273,[1 1 1]
274,[1 1 1]
275,[1 1 1]
276,[1 1 1]
277,[0 1 0]
278,[1 1 0]
279,[1 1 1]
