i,x
0,[0 1 1 1 0 1 1 1 0 1]
1,[0 1 1 1 0 1 1 1 0 1]
2,[0 1 1 1 0 1 1 1 0 1]
3,[0 1 1 1 0 1 1 1 0 1]
4,[0 0 1 1 0 1 1 1 0 1]
5,[0 1 1 1 0 1 1 1 0 1]
6,[0 1 1 1 0 1 1 1 0 1]
7,[0 1 1 1 0 1 1 1 0 1]
8,[1 1 1 1 0 1 1 1 0 1]
9,[0 1 1 1 0 1 1 1 0 1]
10,[0 1 1 1 0 1 1 1 0 1]
11,[0 1 1 1 0 1 1 1 0 1]
12,[0 1 1 1 0 1 1 1 0 1]
13,[0 1 1 1 0 1 1 1 0 1]
14,[0 1 1 1 0 1 1 1 0 1]
15,[1 1 1 1 0 1 1 1 0 1]
16,[0 1 1 1 0 1 1 1 0 1]
17,[0 1 1 1 0 1 1 1 0 1]
18,[0 1 1 1 0 1 1 1 0 1]
19,[0 1 1 1 0 1 1 1 0 1]
20,[0 1 1 1 0 1 1 1 0 1]
21,[0 1 1 1 0 1 1 0 0 1]
22,[0 1 1 1 0 1 1 0 0 1]
23,[0 1 1 1 0 1 1 1 1 1]
24,[1 1 1 1 0 1 0 1 0 1]
25,[0 1 1 1 0 1 1 1 0 1]
26,[0 1 1 1 1 1 1 1 0 1]
27,[0 1 1 0 0 1 1 1 0 1]
28,[0 1 1 0 0 1 1 1 0 1]
29,[0 1 1 0 0 1 1 1 0 1]
30,[1 1 0 0 0 1 1 1 0 1]
31,[1 1 0 0 0 1 1 1 0 1]
32,[1 1 0 0 0 1 1 1 0 1]
33,[0 1 1 0 0 1 1 1 0 1]
34,[0 1 1 1 0 1 1 1 0 1]
35,[0 1 1 1 0 1 1 1 0 1]
36,[0 1 1 1 0 1 1 1 0 1]
37,[0 1 1 1 0 1 1 1 0 1]
38,[0 1 1 1 0 1 1 1 0 1]
39,[0 1 1 1 0 1 0 1 0 1]
40,[0 1 1 1 0 1 1 1 0 1]
41,[0 1 1 1 0 1 1 1 0 1]
42,[0 1 1 1 0 1 1 1 0 1]
43,[0 1 1 1 0 1 1 1 0 0]
44,[0 1 1 1 0 1 1 1 0 1]
45,[0 1 1 1 0 1 1 1 0 1]
46,[1 1 1 1 0 1 1 1 0 1]
47,[0 1 1 1 0 1 1 1 0 1]
48,[0 1 1 1 0 1 1 1 0 1]
49,[0 1 1 1 0 1 1 1 0 1]
50,[0 1 1 1 0 1 1 1 0 1]
51,[0 1 1 1 0 1 1 1 0 1]
52,[1 1 1 1 0 1 1 1 0 1]
53,[0 1 1 1 0 1 0 1 0 1]
54,[0 1 1 1 0 1 1 1 0 1]
55,[0 1 1 1 0 1 1 1 0 1]
56,[0 1 1 1 0 1 1 1 0 1]
57,[0 1 1 1 0 1 1 1 0 1]
58,[0 1 1 1 0 1 1 1 0 1]
59,[1 1 1 1 0 0 1 1 0 1]
60,[1 1 1 1 0 0 1 1 0 1]
61,[1 1 1 1 0 0 1 1 0 1]
62,[1 1 1 1 0 0 1 1 0 1]
63,[1 1 1 1 0 0 1 1 0 1]
64,[1 1 1 1 0 0 1 1 0 1]
65,[0 1 1 1 0 1 0 1 0 1]
66,[1 1 1 1 0 1 1 1 0 1]
67,[0 1 1 1 1 1 1 1 0 1]
68,[0 1 1 1 1 1 1 1 0 1]
69,[1 1 1 1 0 1 1 1 0 1]
70,[0 1 1 1 0 1 1 0 1 1]
71,[0 1 1 1 0 1 0 1 0 1]
72,[0 1 1 1 1 1 1 0 0 1]
73,[0 1 1 1 0 1 1 1 0 1]
74,[0 1 1 1 0 1 1 1 0 1]
75,[0 1 0 1 0 1 1 1 0 1]
76,[0 1 0 1 0 1 1 1 0 1]
77,[0 1 1 1 1 1 1 1 0 1]
78,[0 1 1 1 0 1 1 1 0 1]
79,[0 1 0 1 0 1 1 1 1 1]
80,[0 1 1 1 0 1 1 1 0 1]
81,[0 1 1 1 0 1 1 1 0 1]
82,[1 1 1 1 1 0 1 1 0 0]
83,[0 1 0 1 1 1 0 0 0 1]
84,[0 1 1 1 1 1 1 1 0 1]
85,[0 1 1 1 1 1 1 1 0 1]
86,[0 1 1 1 1 1 1 1 0 1]
87,[0 1 0 1 1 1 1 1 0 1]
88,[0 1 1 1 0 1 0 1 0 1]
89,[0 1 1 1 0 1 0 1 0 1]
90,[1 1 1 1 0 1 1 1 0 1]
91,[0 1 1 1 0 1 1 1 0 1]
92,[0 1 1 1 0 1 1 1 0 1]
93,[1 1 0 1 0 1 1 1 0 0]
94,[0 1 1 1 0 1 1 1 0 1]
95,[0 1 1 1 0 1 1 1 0 1]
96,[0 1 1 1 0 1 1 0 0 1]
97,[0 1 1 1 0 1 1 0 0 1]
98,[0 1 1 1 0 1 1 1 0 1]
99,[0 1 1 1 0 1 1 1 0 1]
100,[0 1 0 1 0 1 1 1 0 1]
101,[0 1 1 1 0 1 1 1 0 1]
102,[1 1 1 1 1 0 0 0 0 1]
103,[1 1 1 1 1 0 0 0 0 1]
104,[0 1 1 1 1 1 0 1 0 1]
105,[0 1 1 1 0 1 1 1 0 1]
106,[0 1 1 1 0 1 1 1 0 1]
107,[0 1 1 1 0 1 1 1 0 1]
108,[0 1 1 0 0 1 1 1 0 1]
109,[0 1 1 1 0 1 1 1 0 1]
110,[0 1 1 1 1 0 1 0 0 1]
111,[0 1 1 1 0 0 1 1 0 1]
112,[0 1 1 1 0 0 1 1 0 1]
113,[1 1 1 1 0 1 1 1 0 1]
114,[0 1 0 1 1 0 0 1 0 1]
115,[0 1 1 1 1 1 0 1 0 1]
116,[0 1 1 1 0 1 1 1 0 1]
117,[0 1 1 1 0 1 1 1 0 1]
118,[1 1 1 1 0 1 0 1 0 1]
119,[0 1 1 1 0 1 1 1 0 1]
120,[0 1 1 1 0 1 1 1 0 1]
121,[1 1 1 1 1 1 1 1 0 1]
122,[0 1 1 1 0 1 1 1 0 1]
123,[0 1 1 1 1 1 1 1 0 1]
124,[1 0 1 1 1 1 1 1 0 1]
125,[1 1 1 1 0 1 1 1 0 1]
126,[0 0 1 1 0 1 1 1 0 1]
127,[0 1 0 1 0 1 1 1 0 1]
128,[0 1 0 1 0 1 1 1 0 1]
129,[1 1 1 1 0 0 1 1 0 1]
130,[1 1 1 1 0 0 1 1 0 1]
131,[1 1 1 1 0 1 1 1 0 1]
132,[0 1 0 1 0 1 0 1 0 1]
133,[0 1 0 1 0 0 1 1 0 1]
134,[1 1 1 1 0 0 1 1 0 0]
135,[1 1 1 1 0 0 1 1 0 0]
136,[0 1 1 1 0 1 0 1 0 1]
137,[1 1 1 1 0 1 1 1 0 1]
138,[0 1 1 1 1 1 0 1 0 1]
139,[0 1 1 1 1 1 1 1 0 1]
140,[0 1 1 1 1 1 1 1 0 1]
141,[0 1 1 1 1 1 0 1 0 1]
142,[0 1 0 1 1 0 1 1 0 1]
143,[0 1 1 1 1 1 1 1 0 1]
144,[1 1 1 1 1 1 1 1 0 1]
145,[0 0 1 1 0 1 1 1 0 1]
146,[1 1 1 1 0 0 1 1 0 1]
147,[1 0 1 1 1 0 1 1 0 1]
148,[1 0 1 1 1 0 1 1 0 1]
149,[0 1 1 1 1 1 1 1 0 1]
150,[1 1 1 1 0 1 1 1 0 1]
151,[0 1 1 1 0 1 1 1 0 1]
152,[0 1 1 1 0 1 1 1 0 1]
153,[0 1 1 1 0 1 1 1 0 1]
154,[0 1 1 1 0 1 1 1 0 1]
155,[0 1 1 1 0 1 1 1 0 1]
156,[0 1 1 1 0 1 1 1 0 1]
157,[1 1 1 1 1 1 1 1 0 1]
158,[1 1 1 1 0 1 0 1 0 1]
159,[1 1 1 1 0 1 0 1 0 1]
160,[0 1 1 1 0 0 1 1 0 1]
161,[0 1 1 1 0 0 1 1 0 1]
162,[0 1 1 1 0 0 1 1 0 1]
163,[0 1 1 1 0 0 1 1 0 1]
164,[0 1 1 1 0 1 1 1 0 1]
165,[0 1 1 1 0 1 1 1 0 1]
166,[0 0 1 1 0 0 1 1 0 1]
167,[0 0 1 1 0 0 1 1 0 1]
168,[0 0 1 1 0 0 1 1 0 1]
169,[0 1 1 1 0 1 1 1 1 1]
170,[0 1 1 1 0 1 1 1 0 1]
171,[1 1 1 1 1 1 0 1 0 1]
172,[0 1 1 1 0 1 1 1 0 1]
173,[0 1 1 1 1 1 1 1 0 1]
174,[1 1 1 1 1 1 1 1 0 1]
175,[0 1 1 1 1 1 1 1 0 1]
176,[0 0 0 1 0 1 0 1 0 1]
177,[1 1 1 1 0 0 1 1 0 1]
178,[0 1 1 1 0 0 1 1 0 1]
179,[0 1 1 1 0 0 1 1 0 1]
180,[0 1 1 1 1 1 1 1 0 1]
181,[0 1 1 1 1 1 1 1 0 1]
182,[0 1 1 1 1 1 1 1 0 1]
183,[1 1 1 1 1 0 1 1 0 1]
184,[1 1 1 1 1 0 1 1 0 1]
185,[0 1 1 1 0 0 1 1 0 1]
186,[0 1 1 1 0 0 1 1 0 1]
187,[0 1 1 1 0 0 0 1 0 1]
188,[0 1 1 1 0 0 0 1 0 1]
189,[1 1 1 1 0 1 1 1 0 0]
190,[0 1 1 1 1 1 1 1 0 1]
191,[0 1 1 1 1 1 1 1 0 1]
192,[0 1 1 1 1 0 1 1 0 1]
193,[0 1 1 1 1 0 1 1 0 1]
194,[0 0 1 1 1 0 0 1 0 1]
195,[0 0 1 1 1 0 0 1 0 1]
196,[0 0 1 1 1 0 0 1 0 1]
197,[0 0 1 1 1 0 0 1 0 1]
198,[0 0 1 1 1 0 0 1 0 1]
199,[0 1 1 1 1 1 1 1 0 1]
200,[1 0 1 1 0 1 1 1 0 1]
201,[1 1 0 1 0 1 1 1 0 1]
202,[1 1 0 1 0 1 1 1 0 1]
203,[0 1 1 1 1 0 1 1 0 1]
204,[0 1 1 1 1 1 0 1 0 1]
205,[1 0 1 1 1 1 0 1 0 1]
206,[1 1 1 1 0 1 1 1 0 1]
207,[1 1 1 1 0 1 1 1 0 1]
208,[0 1 1 1 1 0 1 1 0 1]
209,[1 1 1 1 1 0 1 1 0 1]
210,[1 1 1 1 1 0 1 1 0 1]
211,[0 1 0 1 1 0 1 1 0 1]
212,[1 1 1 1 0 1 0 1 0 1]
213,[0 1 1 1 0 0 1 1 0 1]
214,[0 1 1 1 0 0 1 1 0 1]
215,[0 0 1 1 1 0 1 1 0 1]
216,[1 1 1 1 0 1 1 1 0 1]
217,[0 1 1 1 0 1 1 0 0 1]
218,[0 0 0 1 0 0 1 1 0 1]
219,[0 1 1 1 0 1 1 1 0 1]
220,[0 1 1 1 1 1 1 1 0 1]
221,[0 1 1 1 1 0 1 1 0 1]
222,[0 1 1 1 0 0 1 0 0 1]
223,[0 1 1 1 0 0 1 0 0 1]
224,[0 1 1 1 0 0 1 0 0 1]
225,[0 1 1 1 0 0 1 0 0 1]
226,[0 1 1 1 0 0 1 0 0 1]
227,[0 1 1 1 0 0 1 0 0 1]
228,[0 1 1 1 0 0 1 0 0 1]
229,[0 1 1 1 0 1 1 1 0 1]
230,[1 0 1 1 0 1 1 1 0 1]
231,[1 1 1 1 0 1 1 1 0 1]
232,[0 0 0 1 1 0 1 1 0 1]
233,[0 0 0 1 1 0 1 1 0 1]
234,[0 0 0 1 1 0 1 1 0 1]
235,[0 1 0 0 0 1 1 1 0 1]
236,[0 1 0 0 0 1 1 1 0 1]
237,[0 1 0 0 0 1 1 1 0 1]
238,[0 1 0 1 0 1 1 0 0 1]
239,[0 1 0 1 0 1 1 0 0 1]
240,[0 1 0 1 0 1 1 0 0 1]
241,[0 1 0 1 0 1 1 0 0 1]
242,[0 1 1 1 0 1 1 1 0 1]
243,[0 1 0 1 0 1 1 1 0 1]
244,[1 1 1 1 0 1 0 1 0 1]
245,[0 1 1 1 0 1 1 1 0 1]
246,[0 1 1 0 0 0 1 1 0 1]
247,[0 1 1 1 0 0 1 1 0 1]
248,[0 1 0 1 0 1 1 1 0 1]
249,[1 1 1 1 1 0 1 1 0 1]
250,[1 1 1 1 0 0 1 1 0 1]
251,[1 0 1 1 0 0 1 1 0 1]
252,[1 0 1 1 0 0 1 1 0 1]
253,[1 1 1 1 0 0 1 1 0 1]
254,[1 1 1 1 0 0 1 1 0 1]
255,[1 1 1 1 0 0 1 1 0 1]
256,[0 1 1 0 0 0 1 1 0 1]
257,[1 1 1 1 0 0 1 1 0 1]
258,[0 0 1 1 1 0 1 1 0 1]
259,[0 0 1 1 1 0 1 1 0 1]
260,[0 0 1 1 1 0 1 1 0 1]
261,[0 1 1 1 0 1 0 1 1 1]
262,[0 0 1 0 1 1 1 1 0 1]
263,[1 1 1 1 0 1 1 1 0 1]
264,[1 1 0 0 0 0 1 1 0 1]
265,[1 1 0 0 0 0 1 1 0 1]
266,[1 1 0 0 0 0 1 1 0 1]
267,[1 1 0 0 0 0 1 1 0 1]
268,[1 1 0 0 0 0 1 1 0 1]
269,[1 1 0 0 0 0 1 1 0 1]
270,[1 1 0 0 0 0 1 1 0 1]
271,[1 1 0 0 0 0 1 1 0 1]
272,[1 1 0 0 0 0 1 1 0 1]
273,[0 1 1 1 0 1 1 1 0 1]
274,[1 1 1 1 1 1 1 1 0 0]
275,[1 1 0 1 0 1 0 1 0 1]
276,[0 1 1 1 0 1 1 1 0 1]
277,[1 0 1 1 0 0 1 1 0 1]
278,[0 1 1 1 1 0 1 1 0 1]
279,[1 1 1 1 0 1 1 1 0 1]
280,[0 1 1 1 0 1 1 1 0 1]
281,[0 0 1 1 0 1 1 0 0 1]
282,[0 0 1 1 0 1 1 0 0 1]
283,[0 0 1 1 0 1 1 0 0 1]
284,[1 1 1 0 0 0 1 1 0 1]
285,[1 1 1 0 0 0 1 1 0 1]
286,[1 1 1 0 0 0 1 1 0 1]
287,[1 1 1 1 0 0 1 1 0 1]
288,[1 1 1 1 0 0 1 1 0 1]
289,[0 1 1 1 0 1 0 1 0 1]
290,[0 0 1 0 1 1 1 0 0 1]
291,[1 1 1 0 0 0 0 1 0 1]
292,[1 1 1 0 0 0 0 1 0 1]
293,[0 1 1 1 0 1 1 1 0 1]
294,[1 0 1 1 0 0 1 1 0 1]
295,[1 1 1 1 0 1 1 1 0 1]
296,[1 1 1 1 0 0 1 1 0 1]
297,[1 1 1 1 0 1 1 1 0 1]
298,[0 1 1 1 0 1 1 1 0 1]
299,[1 0 0 1 0 1 1 1 0 1]
300,[0 1 1 1 1 0 1 1 0 1]
301,[0 1 1 1 0 1 1 1 0 1]
302,[0 1 1 1 0 1 1 1 0 1]
303,[1 1 1 1 0 1 1 1 0 1]
304,[0 1 1 1 0 0 1 1 0 1]
305,[1 1 1 1 0 0 1 1 0 1]
306,[1 1 1 1 0 0 1 1 0 1]
307,[0 0 1 1 0 0 1 1 0 1]
308,[0 0 1 1 0 0 1 1 0 1]
309,[0 0 1 1 0 0 1 1 0 1]
310,[1 1 1 1 0 0 1 1 0 1]
311,[0 1 1 1 0 0 1 1 0 1]
312,[0 1 1 1 0 0 1 1 0 1]
313,[0 1 1 1 0 0 1 1 0 1]
314,[0 1 1 1 0 0 1 1 0 1]
315,[0 1 1 1 0 0 1 1 0 1]
316,[0 1 1 1 0 0 1 1 0 1]
317,[0 1 1 1 0 0 1 1 0 1]
318,[0 1 1 1 0 1 1 1 0 1]
319,[0 1 1 1 0 1 1 1 0 1]
320,[1 1 1 1 0 1 1 1 0 1]
321,[1 1 1 1 0 0 1 1 0 1]
322,[1 1 1 1 0 0 1 1 0 1]
323,[1 1 1 1 0 0 1 1 0 1]
324,[0 1 1 1 0 1 1 1 0 1]
325,[0 1 1 1 0 1 1 1 0 1]
326,[1 1 1 1 1 0 1 1 0 1]
327,[0 1 1 1 0 1 1 1 0 1]
328,[1 1 1 1 1 0 1 1 0 1]
329,[1 1 1 1 1 0 1 1 0 1]
330,[0 1 1 1 0 1 1 1 0 1]
331,[1 1 1 1 0 1 0 1 0 1]
332,[1 1 0 1 0 1 1 1 0 1]
333,[1 1 1 1 1 1 1 1 0 1]
334,[0 1 1 1 0 1 1 1 0 1]
335,[0 1 1 1 0 1 1 1 0 1]
336,[0 1 1 1 0 1 1 1 0 1]
337,[0 1 1 1 1 0 1 1 0 1]
338,[1 1 1 1 0 1 1 1 0 1]
339,[1 1 1 1 1 0 1 1 0 1]
340,[0 1 1 1 1 0 1 1 0 1]
341,[0 1 1 1 1 0 1 1 0 1]
342,[1 1 1 1 0 1 1 0 0 1]
343,[1 1 0 1 0 1 1 1 0 1]
344,[1 1 1 1 0 0 1 1 0 1]
345,[0 1 1 1 0 0 1 0 0 1]
346,[0 1 1 1 0 0 1 0 0 1]
347,[0 1 1 1 0 0 1 0 0 1]
348,[0 1 1 1 0 0 1 0 0 1]
349,[0 0 1 1 1 0 1 1 0 0]
350,[0 1 1 1 0 1 1 1 0 1]
351,[0 1 1 1 0 1 1 1 0 1]
352,[0 1 0 1 1 0 1 1 0 0]
353,[1 1 1 1 0 0 1 1 0 1]
354,[1 1 1 1 0 1 1 1 0 1]
355,[1 1 0 1 0 0 1 1 0 1]
356,[1 1 0 1 0 0 1 1 0 1]
357,[1 1 1 1 0 1 1 1 0 1]
358,[1 1 0 1 0 1 1 1 0 1]
359,[0 1 1 1 0 0 1 1 0 1]
360,[0 1 1 1 0 0 1 1 0 1]
361,[0 1 1 1 0 0 1 1 0 1]
362,[0 1 1 1 0 1 1 1 0 1]
363,[0 1 1 1 0 1 1 1 0 1]
364,[1 1 1 1 0 1 1 1 0 1]
365,[1 1 1 1 0 1 1 1 0 1]
366,[0 1 1 1 0 1 1 1 0 1]
367,[0 1 1 1 0 1 1 1 0 1]
368,[0 1 1 0 0 1 1 1 1 1]
369,[0 1 0 1 0 1 0 1 0 1]
370,[1 1 1 1 0 0 1 1 0 1]
371,[0 1 1 1 0 1 1 1 0 1]
372,[1 0 1 1 1 1 0 1 0 1]
373,[1 0 1 1 0 1 1 1 0 1]
374,[1 1 1 1 0 1 0 1 0 1]
375,[1 1 1 1 0 1 1 1 0 1]
376,[1 1 1 1 0 1 1 1 0 1]
377,[1 1 1 1 0 1 1 1 0 1]
378,[0 1 1 1 0 1 1 1 0 1]
379,[1 1 1 1 1 1 1 1 0 1]
380,[1 1 1 1 1 1 1 1 0 1]
381,[1 1 1 1 0 1 1 1 0 1]
382,[0 1 1 1 0 1 1 1 0 1]
383,[0 1 1 1 0 1 1 1 0 1]
384,[0 1 0 1 0 1 1 1 0 1]
385,[0 1 0 1 0 1 1 1 0 1]
386,[1 0 1 1 0 1 1 1 0 1]
387,[1 0 1 1 0 1 1 1 0 1]
388,[1 0 1 1 0 1 0 1 0 1]
389,[1 0 1 1 0 1 1 1 0 1]
390,[0 0 1 1 0 1 1 1 0 1]
391,[1 0 1 1 0 0 1 1 0 1]
392,[1 0 1 1 0 0 1 1 0 1]
393,[1 0 1 1 0 0 1 1 0 1]
394,[1 0 1 1 0 0 1 1 0 1]
395,[1 0 1 1 0 0 1 1 0 1]
396,[1 0 1 1 0 0 1 1 0 1]
397,[0 0 1 1 0 0 1 1 0 1]
398,[0 0 1 1 0 0 1 1 0 1]
399,[0 0 1 1 0 0 1 1 0 1]
400,[0 0 1 1 0 0 1 1 0 1]
401,[0 0 1 1 0 0 1 1 0 1]
402,[0 0 1 1 0 0 1 1 0 1]
403,[0 0 1 1 0 0 1 1 0 1]
404,[0 0 1 1 0 0 1 1 0 1]
405,[0 0 1 1 0 0 1 1 0 1]
406,[1 1 1 1 0 0 1 1 0 1]
407,[0 1 0 1 0 1 1 0 1 1]
408,[1 1 1 1 1 1 1 1 0 1]
409,[1 1 1 1 0 0 1 1 0 1]
410,[1 1 1 1 0 0 1 1 0 1]
411,[1 1 1 1 0 0 1 1 0 1]
412,[1 1 1 1 0 0 1 1 0 1]
413,[1 1 1 1 0 0 1 1 0 1]
414,[1 1 1 1 0 0 1 1 0 1]
415,[1 1 1 1 0 0 1 1 0 1]
416,[0 1 0 1 0 1 1 1 0 1]
417,[0 1 0 1 0 1 1 1 0 1]
418,[0 0 1 1 0 0 1 1 0 1]
419,[0 0 1 1 0 0 1 1 0 1]
420,[0 0 1 1 0 0 1 1 0 1]
421,[0 0 1 1 0 0 1 1 0 1]
422,[0 0 1 1 0 0 1 1 0 1]
423,[0 0 1 1 0 0 1 1 0 1]
424,[0 0 1 1 0 0 1 1 0 1]
425,[0 1 1 1 1 1 1 1 0 1]
426,[1 1 1 1 0 1 1 1 0 1]
427,[0 1 1 1 0 1 0 1 0 1]
428,[1 1 1 0 1 0 1 1 1 1]
429,[1 0 1 1 0 1 1 1 0 1]
430,[0 1 0 1 1 0 1 1 0 1]
431,[1 0 0 1 1 1 1 1 0 1]
432,[0 0 1 1 0 1 1 1 0 1]
433,[0 0 1 1 0 1 1 1 0 1]
434,[1 0 0 1 0 0 1 1 0 1]
435,[1 0 0 1 0 0 1 1 0 1]
436,[0 1 1 1 1 1 1 1 0 1]
437,[1 0 1 1 0 1 1 1 0 1]
438,[0 0 1 1 1 1 1 1 0 1]
439,[0 1 1 1 0 1 1 1 1 1]
440,[0 1 1 1 0 1 1 1 1 1]
441,[0 1 1 1 0 0 1 1 1 1]
442,[0 1 1 1 0 0 1 1 1 1]
443,[1 1 1 1 0 1 1 1 1 1]
444,[1 1 1 1 1 1 1 1 0 1]
445,[1 1 1 1 0 1 1 1 1 1]
446,[1 1 1 1 0 1 1 1 0 1]
447,[0 0 1 1 0 1 1 1 0 1]
448,[1 1 1 1 0 0 1 1 0 1]
449,[1 1 1 1 0 0 1 1 0 1]
450,[1 1 1 1 0 0 1 1 0 1]
451,[0 1 1 1 0 1 1 1 0 1]
452,[0 1 1 1 1 1 1 1 1 1]
453,[0 0 1 1 0 0 1 1 0 1]
454,[1 1 0 1 1 1 1 1 1 1]
455,[1 1 1 1 1 1 1 1 0 1]
456,[1 0 1 1 0 1 1 1 1 1]
457,[1 1 1 1 1 1 1 1 0 1]
458,[1 0 1 1 1 1 1 1 0 1]
459,[1 0 1 1 1 1 1 1 0 1]
460,[1 1 1 1 0 0 1 1 0 1]
461,[1 1 1 1 1 1 1 0 0 1]
462,[1 0 1 1 0 1 1 1 0 1]
463,[0 0 1 1 1 1 1 1 0 1]
464,[0 1 1 1 0 1 1 1 0 1]
465,[0 1 1 1 0 1 1 1 0 1]
466,[0 1 1 1 0 1 1 1 0 1]
467,[1 1 0 1 0 1 1 1 1 1]
468,[1 1 1 1 0 0 1 1 1 1]
469,[1 1 1 1 0 0 1 1 1 1]
470,[1 1 1 1 0 1 1 1 0 1]
471,[1 1 0 1 0 0 1 1 1 0]
472,[1 1 0 1 0 0 1 1 1 0]
473,[1 1 0 1 0 0 1 1 1 0]
474,[0 1 1 1 0 1 1 1 0 1]
475,[1 1 1 1 0 1 1 1 0 1]
476,[0 1 1 1 0 1 1 1 0 1]
477,[1 0 1 1 0 1 1 1 0 1]
478,[1 0 1 1 0 1 1 1 0 1]
479,[1 1 0 1 0 0 1 1 1 1]
480,[0 1 1 1 0 0 1 1 0 1]
481,[0 1 1 1 0 0 1 1 0 1]
482,[0 0 0 1 0 1 1 1 0 1]
483,[1 1 1 1 1 0 1 1 0 0]
484,[1 1 1 1 1 0 1 1 0 0]
485,[1 1 1 1 1 0 1 1 0 1]
486,[1 1 0 1 0 0 1 1 0 1]
487,[1 1 0 1 0 0 1 1 0 1]
488,[1 1 0 1 0 0 1 1 0 1]
489,[0 1 1 1 0 0 1 1 0 1]
490,[0 1 1 1 0 1 1 1 0 1]
491,[1 1 1 1 0 0 1 1 0 1]
492,[1 1 1 1 0 0 1 1 0 1]
493,[1 1 1 1 0 0 1 1 0 1]
494,[0 1 1 1 0 0 1 1 1 1]
495,[1 1 1 1 1 0 1 1 0 1]
496,[1 1 1 1 0 0 1 1 0 1]
497,[1 1 1 1 0 0 1 1 0 1]
498,[1 1 1 1 0 0 1 1 0 1]
499,[0 1 1 1 0 1 1 0 0 1]
500,[1 0 1 1 1 0 1 1 0 1]
501,[1 0 1 1 1 0 1 1 0 1]
502,[0 1 1 1 0 1 1 1 0 1]
503,[0 1 1 1 1 0 1 0 0 1]
504,[1 1 0 1 0 0 0 1 1 1]
505,[0 1 0 1 0 1 1 1 0 1]
506,[0 1 0 1 0 1 1 1 0 1]
507,[1 1 1 1 1 1 1 1 0 1]
508,[1 1 1 1 0 0 1 1 1 1]
509,[1 1 1 1 0 0 1 1 0 1]
510,[0 1 1 1 0 0 1 1 1 1]
511,[0 1 0 1 0 1 1 1 0 1]
512,[0 1 1 0 0 0 1 1 0 1]
513,[0 1 1 1 0 1 1 1 0 1]
514,[0 1 0 1 0 0 1 1 1 1]
515,[0 1 0 1 0 0 1 1 1 1]
516,[0 1 0 1 0 0 1 1 1 1]
517,[0 1 0 1 0 0 1 1 1 1]
518,[0 1 1 1 0 0 1 1 0 0]
519,[0 1 0 0 0 0 1 1 0 1]
520,[0 1 0 0 0 0 1 1 0 1]
521,[0 0 1 1 0 0 1 1 0 1]
522,[0 0 1 1 0 0 1 1 0 1]
523,[0 0 1 1 0 0 1 1 0 1]
524,[0 0 1 1 0 0 1 1 0 1]
525,[0 0 1 1 0 0 1 1 0 1]
526,[0 0 1 1 0 0 1 1 0 1]
527,[0 0 1 1 0 0 1 1 0 1]
528,[0 0 1 1 0 0 1 1 0 1]
529,[0 1 0 1 0 1 1 1 0 1]
530,[0 1 0 1 0 1 1 1 0 1]
