i,x
0,[1 0 1]
1,[1 0 1]
2,[0 0 1]
3,[0 0 1]
4,[0 0 0]
5,[0 0 0]
6,[0 0 0]
7,[0 0 0]
8,[0 0 0]
9,[0 0 0]
10,[0 0 0]
11,[0 0 0]
12,[0 0 1]
13,[0 0 1]
14,[0 0 1]
15,[0 0 1]
16,[0 0 1]
17,[0 0 1]
18,[0 0 1]
19,[0 0 1]
20,[1 0 1]
21,[1 0 1]
22,[1 0 1]
23,[1 0 1]
24,[1 0 1]
25,[1 0 1]
26,[1 0 1]
27,[1 0 1]
28,[1 0 1]
29,[1 0 1]
30,[1 0 1]
31,[1 0 1]
32,[1 0 1]
33,[1 0 1]
34,[1 0 0]
35,[1 0 0]
36,[1 0 0]
37,[1 0 1]
38,[1 0 0]
39,[0 0 0]
40,[0 0 0]
41,[0 0 0]
42,[0 0 0]
43,[0 0 0]
44,[0 0 0]
45,[0 1 0]
46,[0 1 0]
47,[0 1 0]
48,[0 0 0]
49,[0 0 0]
50,[0 1 0]
51,[0 1 0]
52,[1 1 1]
53,[1 0 1]
54,[1 0 0]
55,[1 0 0]
56,[1 0 1]
57,[0 0 1]
58,[0 0 1]
59,[0 0 1]
60,[0 0 1]
61,[0 0 1]
62,[0 1 1]
63,[0 1 1]
64,[0 1 1]
65,[1 1 1]
66,[1 1 0]
67,[1 1 0]
68,[1 1 0]
69,[1 1 0]
70,[1 1 0]
71,[1 1 0]
72,[1 1 0]
73,[1 1 0]
74,[1 1 0]
75,[1 1 0]
76,[1 1 0]
77,[1 1 0]
78,[1 1 0]
79,[1 1 0]
80,[1 1 0]
81,[1 1 0]
82,[1 1 1]
83,[1 1 1]
84,[1 1 1]
85,[1 1 0]
86,[0 1 0]
87,[0 1 1]
88,[0 1 0]
89,[0 1 0]
90,[0 1 0]
91,[0 1 0]
92,[0 1 0]
93,[0 1 0]
94,[0 1 0]
95,[1 1 0]
96,[0 1 0]
97,[0 1 0]
98,[0 1 0]
99,[0 1 0]
100,[0 1 0]
101,[0 0 0]
102,[0 0 0]
103,[0 0 0]
104,[0 0 0]
105,[0 0 0]
106,[0 0 0]
107,[1 0 0]
108,[1 0 0]
109,[1 0 0]
110,[0 1 0]
111,[0 1 0]
112,[0 0 0]
113,[1 0 0]
114,[1 0 0]
115,[1 0 0]
116,[0 0 0]
117,[0 1 0]
118,[0 1 0]
119,[0 1 0]
120,[0 1 0]
121,[0 1 0]
122,[0 1 1]
123,[1 1 1]
124,[1 1 1]
125,[1 1 1]
126,[1 1 1]
127,[1 1 1]
128,[1 1 0]
129,[1 1 0]
130,[1 1 0]
131,[1 0 0]
132,[1 0 0]
133,[0 0 1]
134,[0 0 1]
135,[0 0 1]
136,[0 0 1]
137,[0 0 0]
138,[1 1 0]
139,[0 1 1]
140,[0 1 1]
141,[0 1 1]
142,[0 1 1]
143,[0 1 1]
144,[0 1 1]
145,[0 1 0]
146,[1 1 0]
147,[1 1 0]
148,[1 1 0]
149,[1 0 0]
150,[1 0 0]
151,[1 0 0]
