i,x
0,[0 1 1 1 1]
1,[0 1 1 1 1]
2,[0 1 1 1 1]
3,[0 1 1 1 1]
4,[0 1 1 1 1]
5,[0 1 1 1 0]
6,[0 1 1 1 1]
7,[0 1 1 1 1]
8,[1 1 1 1 1]
9,[0 1 1 1 1]
10,[0 1 1 1 1]
11,[0 1 1 1 1]
12,[0 1 1 1 1]
13,[0 1 1 1 1]
14,[0 1 1 1 1]
15,[0 1 1 1 1]
16,[0 1 1 1 1]
17,[0 1 1 1 0]
18,[0 1 0 0 1]
19,[0 1 1 1 0]
20,[0 1 0 1 1]
21,[0 1 0 1 1]
22,[0 1 1 1 1]
23,[0 1 1 1 1]
24,[0 1 1 1 1]
25,[1 1 1 1 0]
26,[1 1 1 1 0]
27,[0 1 1 1 1]
28,[1 1 1 1 1]
29,[1 1 1 1 1]
30,[1 0 1 1 0]
31,[1 0 1 1 0]
32,[1 0 1 1 0]
33,[1 1 1 1 0]
34,[0 1 1 1 1]
35,[1 1 0 1 1]
36,[1 1 0 1 1]
37,[0 1 1 0 1]
38,[0 1 1 0 1]
39,[0 1 1 0 1]
40,[0 1 1 0 1]
41,[1 1 1 1 1]
42,[0 1 1 1 1]
43,[0 1 1 1 1]
44,[0 1 1 1 1]
45,[1 1 1 1 1]
46,[1 1 1 1 1]
47,[0 1 1 1 1]
48,[0 1 1 0 1]
49,[0 1 1 0 1]
50,[0 1 1 0 1]
51,[0 1 1 0 1]
52,[0 1 1 0 1]
53,[0 1 1 0 1]
54,[0 1 1 0 1]
55,[1 1 0 0 1]
56,[1 1 1 1 1]
57,[1 1 1 1 1]
58,[1 1 1 1 1]
59,[1 1 1 1 1]
60,[1 1 1 1 0]
61,[1 1 1 1 0]
62,[1 1 1 1 0]
63,[1 1 1 1 0]
64,[1 1 1 1 1]
65,[1 1 1 1 1]
66,[1 1 1 1 1]
67,[1 1 1 1 1]
68,[1 1 1 1 1]
69,[1 1 1 1 1]
70,[0 1 1 1 1]
71,[0 1 1 1 1]
72,[0 1 1 1 1]
73,[1 1 1 1 0]
74,[1 1 1 1 1]
75,[1 1 1 1 1]
76,[1 0 1 1 1]
77,[1 0 1 1 1]
78,[1 0 1 1 1]
79,[1 0 1 1 1]
80,[1 1 1 1 1]
81,[1 1 1 1 1]
82,[1 1 1 1 1]
83,[1 1 1 1 1]
84,[1 1 1 1 1]
85,[1 1 1 1 1]
86,[1 1 1 1 1]
87,[1 1 1 1 1]
88,[1 1 1 1 0]
89,[1 1 1 1 0]
90,[1 1 1 1 1]
91,[1 1 1 1 1]
92,[1 1 1 0 1]
93,[0 1 1 1 0]
94,[0 1 1 1 0]
95,[0 1 1 1 0]
96,[0 1 1 1 0]
97,[1 1 1 1 1]
98,[1 0 1 1 1]
99,[1 1 1 1 1]
100,[1 1 1 1 1]
101,[1 1 1 1 1]
102,[1 1 1 1 1]
