i,x
0,[0 0 0 1 0 0 0 1 0 1]
1,[0 0 0 1 0 0 0 1 0 1]
2,[0 0 0 1 0 0 0 1 0 1]
3,[0 0 0 1 0 0 0 1 0 1]
4,[0 0 0 1 0 0 0 1 0 1]
5,[0 0 0 1 0 0 0 1 0 1]
6,[0 0 0 1 0 0 0 1 0 1]
7,[0 0 0 1 0 0 0 1 0 1]
8,[0 0 0 1 0 0 0 1 0 1]
9,[0 0 0 1 0 0 0 1 0 1]
10,[0 0 0 1 0 0 0 1 0 1]
11,[0 0 0 1 0 0 0 1 0 1]
12,[0 0 0 1 0 0 0 1 0 1]
13,[0 0 0 1 0 0 0 1 0 1]
14,[0 0 0 1 0 0 0 1 0 1]
15,[0 0 0 1 0 0 0 1 0 1]
16,[0 0 0 1 0 0 0 1 0 1]
17,[0 0 0 1 0 0 0 1 0 1]
18,[0 0 0 1 0 0 0 1 0 1]
19,[0 0 0 1 0 0 0 1 0 1]
20,[0 0 0 1 0 0 0 1 0 1]
21,[0 0 0 1 0 0 0 1 0 1]
22,[0 0 0 1 0 0 0 1 0 1]
23,[0 0 0 1 0 0 0 1 0 1]
24,[0 0 0 1 0 0 0 1 0 1]
25,[0 0 0 1 0 0 0 1 0 1]
26,[0 0 0 1 0 0 0 1 0 1]
27,[0 0 0 1 0 0 0 1 0 1]
28,[0 0 0 1 0 0 0 1 0 1]
29,[0 0 0 1 0 0 0 1 0 1]
30,[0 0 0 1 0 0 0 1 0 1]
31,[0 0 0 1 0 0 0 1 0 1]
32,[1 1 1 0 1 1 1 0 1 0]
33,[1 1 1 0 1 1 1 0 1 0]
34,[1 1 1 0 1 1 1 1 1 0]
35,[1 1 1 1 1 1 1 1 1 0]
36,[1 1 1 1 1 1 1 1 1 1]
37,[1 1 1 1 1 1 1 1 1 1]
38,[1 1 1 1 1 1 1 1 1 1]
39,[1 1 1 1 1 1 1 1 1 1]
40,[1 1 1 1 1 1 1 1 1 1]
41,[1 1 1 1 1 1 1 1 1 1]
42,[1 1 1 1 1 1 1 1 1 1]
43,[0 1 1 1 0 1 1 1 1 1]
44,[1 1 1 1 1 1 1 1 1 0]
45,[1 1 1 1 1 1 1 1 1 0]
46,[1 1 1 1 1 1 1 1 1 0]
47,[1 1 1 1 1 1 1 1 1 0]
48,[1 1 1 1 1 1 0 1 1 1]
49,[1 1 0 1 0 1 0 1 1 1]
50,[1 1 0 1 0 1 0 1 1 1]
51,[1 1 0 1 0 1 0 1 1 1]
52,[1 1 0 1 0 1 0 1 1 1]
53,[1 1 1 1 0 1 0 1 1 1]
54,[0 1 0 1 1 1 0 1 1 1]
55,[0 1 0 1 1 1 0 1 1 1]
56,[0 1 0 1 1 1 0 1 1 1]
57,[0 1 0 1 1 1 0 1 1 1]
58,[0 1 0 1 1 1 0 1 1 1]
59,[0 1 0 1 0 0 0 1 0 1]
60,[0 1 0 1 0 0 0 1 0 1]
61,[0 1 0 1 0 0 0 1 0 1]
62,[1 1 1 1 0 1 1 1 1 1]
63,[1 1 1 0 1 1 0 1 1 1]
64,[1 1 1 1 0 1 0 0 1 1]
65,[0 1 1 1 1 1 1 1 1 0]
66,[1 1 1 1 0 1 0 0 1 0]
67,[1 1 1 1 0 1 0 0 1 0]
68,[1 1 1 1 0 1 0 0 1 0]
69,[1 1 1 1 0 1 0 0 1 0]
70,[1 1 1 1 0 1 0 0 1 0]
71,[1 1 0 1 0 1 0 0 1 0]
72,[1 1 0 1 0 1 0 0 1 0]
73,[1 1 0 1 0 1 0 0 1 0]
74,[1 0 1 1 0 1 1 1 1 0]
75,[1 0 1 1 0 1 1 1 1 0]
76,[1 0 1 1 0 1 1 1 1 0]
77,[1 0 1 1 0 1 1 1 1 0]
78,[1 0 1 1 0 1 1 1 1 0]
79,[1 1 1 1 0 1 0 1 1 0]
80,[1 1 1 1 0 1 0 1 1 0]
81,[1 1 1 0 0 1 0 1 1 0]
82,[1 1 1 0 0 1 0 1 1 0]
83,[1 1 1 0 0 1 0 1 1 0]
84,[1 1 1 1 0 1 0 1 1 0]
85,[0 1 1 1 0 1 0 1 1 1]
86,[1 1 1 1 0 1 1 1 1 1]
87,[1 1 1 1 1 1 1 1 1 0]
88,[0 1 1 0 0 1 1 1 1 1]
89,[1 1 1 0 1 1 1 1 1 1]
90,[1 1 1 0 0 1 1 1 0 1]
91,[1 1 1 0 0 1 0 1 1 0]
92,[1 1 1 0 0 1 0 1 1 0]
93,[0 0 0 1 1 0 1 1 1 1]
94,[0 0 0 1 1 0 1 1 1 1]
95,[0 1 1 0 0 1 1 1 0 0]
96,[0 0 0 1 1 1 1 1 1 0]
97,[1 1 1 1 0 1 0 1 0 0]
98,[1 1 1 0 0 1 0 1 0 1]
99,[1 1 1 0 0 1 0 1 0 1]
100,[1 1 0 0 0 0 1 0 1 1]
101,[1 1 1 0 0 1 0 1 1 0]
102,[0 1 1 0 0 1 0 1 1 1]
103,[1 1 0 0 1 1 0 0 0 1]
104,[1 1 0 0 1 0 1 0 0 1]
105,[1 1 0 0 1 1 0 1 0 1]
106,[1 1 0 0 1 1 0 1 0 1]
107,[1 1 0 0 1 1 0 1 0 1]
108,[0 1 0 0 0 1 0 1 0 0]
109,[0 1 0 0 0 1 0 1 0 0]
110,[0 1 0 0 0 1 0 1 0 0]
111,[0 1 0 0 0 1 0 1 0 0]
112,[0 1 0 0 0 1 0 1 0 0]
113,[1 0 0 1 1 1 0 1 0 0]
114,[1 0 0 1 1 1 0 1 0 0]
115,[1 0 0 1 1 1 0 1 0 0]
116,[1 0 0 1 1 1 0 1 0 0]
117,[1 1 0 1 1 1 0 1 1 0]
118,[1 1 1 0 1 1 0 1 0 0]
119,[0 0 1 0 1 0 0 1 0 0]
120,[0 0 1 0 1 0 0 1 0 0]
121,[0 1 0 1 0 0 0 1 0 0]
122,[0 1 0 0 0 0 0 1 0 1]
123,[0 1 0 0 0 0 0 1 0 1]
124,[0 1 0 0 0 0 0 1 0 1]
125,[0 1 0 0 0 0 0 1 0 1]
126,[0 0 0 0 1 0 0 0 0 1]
127,[0 0 0 0 1 0 0 0 0 1]
128,[0 0 0 0 1 0 0 0 0 1]
129,[0 0 0 0 1 0 0 0 0 1]
130,[0 0 1 0 1 0 0 0 0 0]
131,[0 0 1 0 1 0 0 0 0 0]
132,[0 0 1 0 1 0 0 0 0 0]
133,[1 0 0 0 1 0 0 0 1 1]
134,[0 0 0 0 1 0 1 0 0 0]
135,[0 0 0 0 1 0 1 0 0 0]
136,[0 0 0 0 1 0 1 0 0 0]
137,[0 0 0 0 1 0 1 0 0 0]
138,[0 0 1 0 1 0 0 1 0 0]
139,[0 0 1 0 1 0 0 1 0 0]
140,[0 0 1 0 1 0 0 1 0 0]
141,[0 0 0 1 1 0 0 1 1 1]
142,[1 0 1 0 1 0 0 0 0 0]
143,[1 0 1 0 1 0 0 0 0 0]
144,[1 0 1 0 1 0 0 0 0 0]
145,[1 0 1 0 1 0 0 0 0 0]
146,[1 0 1 0 1 0 0 0 0 0]
147,[0 0 1 0 1 1 0 1 1 0]
148,[1 0 1 0 1 0 1 1 0 1]
149,[1 1 1 1 1 0 1 0 1 1]
150,[1 0 1 1 0 1 0 1 1 1]
151,[1 0 1 1 1 1 0 0 1 1]
152,[1 1 1 1 0 1 0 0 1 1]
153,[1 0 1 1 1 0 0 0 1 0]
154,[1 0 1 1 1 0 0 0 1 0]
155,[1 0 1 1 1 1 0 0 1 0]
156,[1 0 0 1 1 0 0 0 1 1]
157,[1 0 0 1 1 0 0 0 1 1]
158,[0 0 1 1 1 1 1 1 0 0]
159,[0 0 1 1 1 1 1 1 0 0]
160,[1 0 1 1 1 0 0 0 1 0]
161,[1 0 1 1 1 0 0 0 1 0]
162,[1 0 1 1 1 0 0 0 1 0]
163,[0 0 1 1 1 0 0 1 0 1]
164,[0 0 1 1 1 0 0 1 0 1]
165,[0 0 1 1 1 0 0 1 0 1]
166,[0 0 1 1 1 0 0 1 0 1]
167,[0 1 1 1 1 0 0 0 0 1]
168,[1 0 1 0 1 0 0 1 1 1]
169,[1 0 0 1 1 0 0 0 0 1]
170,[1 0 1 1 1 0 0 0 1 1]
171,[1 0 1 1 1 0 0 0 1 1]
172,[1 0 1 1 1 0 0 1 0 1]
173,[1 1 1 1 1 0 1 1 1 1]
174,[1 0 1 1 1 1 0 0 1 1]
175,[1 0 1 1 1 0 0 1 0 1]
176,[1 0 1 1 1 0 0 1 0 1]
177,[1 0 0 1 1 0 0 1 1 1]
178,[1 0 0 1 1 0 0 1 0 1]
179,[1 0 0 1 1 0 0 1 0 1]
180,[1 0 0 1 1 0 0 1 0 1]
181,[1 0 1 1 1 0 0 0 1 1]
182,[1 0 1 1 1 0 0 0 1 1]
183,[1 0 1 1 1 0 0 0 1 1]
184,[1 1 1 1 1 1 0 0 0 1]
185,[1 0 1 0 0 1 0 1 1 1]
186,[1 1 1 1 1 0 0 1 1 0]
187,[1 0 0 1 1 0 0 1 1 1]
188,[1 0 0 1 1 0 0 1 1 1]
189,[1 0 0 1 1 0 0 1 1 1]
190,[1 0 0 1 1 0 0 1 1 1]
191,[1 0 0 1 1 0 0 1 1 1]
192,[1 0 1 1 1 0 0 0 1 1]
193,[1 0 1 1 1 1 0 0 1 1]
194,[1 1 1 1 1 0 0 1 1 1]
195,[1 1 1 1 1 0 0 1 1 1]
196,[1 0 1 1 1 0 0 1 1 1]
197,[1 0 1 1 1 0 0 1 1 1]
198,[1 0 1 1 0 0 0 0 1 1]
199,[1 0 1 1 0 0 0 0 1 1]
200,[0 1 1 1 1 1 0 1 1 1]
201,[0 1 1 1 1 1 0 1 1 1]
202,[1 0 1 1 1 0 0 0 1 1]
203,[1 0 1 0 0 0 0 1 1 1]
204,[1 0 1 1 0 1 0 0 1 1]
205,[1 0 1 1 0 1 0 0 1 1]
206,[1 0 1 1 0 1 0 0 1 1]
207,[1 0 1 1 0 1 0 0 1 1]
208,[1 0 1 1 0 1 0 0 1 1]
209,[1 0 1 1 0 1 0 0 1 1]
210,[1 0 1 1 0 1 0 0 1 1]
211,[1 0 1 1 0 1 0 0 1 1]
212,[1 0 1 1 0 1 0 0 1 1]
213,[1 0 1 1 0 1 0 0 1 1]
214,[1 0 1 1 0 1 0 0 1 1]
215,[1 0 1 1 0 1 0 0 1 1]
216,[1 0 1 1 0 1 0 0 1 1]
217,[1 0 1 1 0 1 0 0 1 1]
218,[1 0 1 1 0 1 0 0 1 1]
219,[1 0 1 0 1 1 0 1 1 1]
220,[1 0 1 0 1 1 0 1 1 1]
221,[0 1 0 0 1 1 0 1 1 1]
222,[0 1 0 0 1 1 0 1 1 1]
223,[0 1 0 0 1 1 0 1 1 1]
224,[1 1 1 1 1 1 1 1 1 1]
225,[1 1 1 1 1 1 1 1 1 1]
226,[1 1 1 1 1 1 1 1 1 1]
227,[1 1 1 1 1 1 1 1 1 1]
228,[1 1 1 1 1 1 1 1 1 1]
229,[1 1 1 1 1 1 1 1 1 1]
230,[1 1 1 1 1 1 1 1 1 1]
231,[1 1 1 1 1 1 1 1 1 1]
232,[0 1 0 1 1 1 1 0 1 1]
233,[0 1 0 1 1 1 1 0 1 1]
234,[1 1 1 1 0 1 1 1 1 1]
235,[1 1 1 1 1 1 1 1 0 1]
236,[1 1 1 1 0 1 0 1 1 1]
237,[1 1 1 1 1 0 1 0 1 0]
238,[1 1 1 1 1 0 1 0 1 0]
239,[1 1 1 1 1 0 1 0 1 0]
240,[1 1 1 1 1 1 0 1 1 1]
241,[0 1 1 1 1 1 1 1 1 1]
242,[0 1 1 1 1 1 1 1 1 1]
243,[0 1 1 1 1 1 1 1 1 1]
244,[1 1 1 0 0 1 1 1 1 1]
245,[0 1 1 1 1 1 1 1 1 0]
246,[0 1 1 1 1 1 1 1 1 1]
247,[0 1 1 1 1 0 1 1 1 1]
248,[1 1 1 1 1 0 1 0 1 1]
249,[0 1 1 1 0 1 1 1 1 1]
250,[0 1 0 1 1 1 1 0 1 0]
251,[0 1 0 1 1 1 1 0 1 0]
252,[0 1 0 1 1 1 1 0 1 0]
253,[0 1 0 1 1 1 1 0 1 0]
254,[1 1 1 0 0 1 0 0 1 1]
255,[1 1 1 0 0 1 0 0 1 1]
256,[1 1 1 1 1 1 0 0 1 0]
257,[1 1 1 1 0 1 1 1 1 0]
258,[1 1 0 1 1 1 1 1 1 0]
259,[1 1 1 1 0 1 1 1 1 0]
260,[1 1 1 1 0 1 1 0 1 0]
261,[1 0 1 1 1 1 1 0 0 0]
262,[1 0 1 1 1 1 1 0 0 0]
263,[0 1 1 1 1 1 1 1 1 0]
264,[0 0 1 1 1 1 1 0 1 0]
265,[0 0 1 1 1 1 1 0 1 0]
266,[0 1 1 1 0 1 1 1 1 0]
267,[0 1 0 1 1 1 0 1 1 1]
268,[1 1 1 1 1 1 0 0 1 0]
269,[0 1 0 1 1 0 0 1 1 0]
270,[1 1 0 1 0 1 0 0 1 0]
271,[1 1 1 1 0 1 1 0 1 0]
272,[0 1 1 0 0 1 1 1 1 0]
273,[0 1 1 1 0 1 0 1 1 0]
274,[0 1 0 0 0 1 0 0 1 0]
275,[0 1 0 1 1 1 0 0 1 0]
276,[0 1 0 1 1 1 0 1 1 0]
277,[1 1 1 1 0 1 1 0 1 0]
278,[0 1 0 1 0 1 0 1 1 0]
279,[1 1 1 0 0 1 0 0 1 1]
280,[0 1 0 1 0 1 1 1 1 0]
281,[1 1 0 1 0 1 1 0 1 0]
282,[1 1 0 1 0 1 1 0 1 0]
283,[1 1 0 1 0 1 1 0 1 0]
284,[0 1 0 0 1 1 0 0 0 0]
285,[0 1 0 0 1 1 0 0 0 0]
286,[0 1 0 0 1 1 0 0 0 0]
287,[0 1 0 0 1 1 0 0 0 0]
288,[0 1 0 0 1 1 0 0 0 0]
289,[0 1 0 1 0 1 0 0 1 0]
290,[1 1 1 1 1 1 0 0 1 0]
291,[1 1 0 1 1 1 0 0 1 0]
292,[1 1 0 1 1 1 0 0 1 0]
293,[0 1 0 0 1 1 0 0 0 1]
294,[0 1 0 0 1 1 0 0 1 0]
295,[1 1 0 1 1 1 0 0 1 0]
296,[1 0 1 1 1 1 1 0 1 1]
297,[0 1 1 1 1 0 0 0 0 0]
298,[0 1 1 1 1 0 0 0 0 0]
299,[0 1 0 1 1 1 0 0 0 0]
300,[0 1 1 0 1 1 0 0 0 1]
301,[1 0 0 0 0 1 0 0 1 0]
302,[1 0 0 0 0 1 0 0 1 0]
303,[1 0 0 0 0 1 0 0 1 0]
304,[1 0 0 0 0 1 0 0 1 0]
305,[1 0 0 0 0 1 0 0 1 0]
306,[1 0 0 0 0 1 0 0 1 0]
307,[1 0 0 0 0 1 0 0 1 0]
308,[1 0 0 0 0 1 0 0 1 0]
309,[0 1 1 1 1 0 0 0 0 1]
310,[0 0 0 1 1 1 0 0 1 0]
311,[0 0 0 1 1 1 0 0 1 0]
312,[0 0 0 1 1 1 0 0 1 0]
313,[0 0 0 1 1 1 0 0 1 0]
314,[0 0 0 1 1 1 0 0 1 0]
315,[0 0 0 1 1 1 0 0 1 0]
316,[0 0 0 1 1 1 0 0 1 0]
317,[1 0 1 0 1 0 0 1 0 1]
318,[1 1 0 1 1 1 0 1 0 1]
319,[1 1 0 0 1 1 0 0 1 1]
320,[1 1 0 0 1 1 0 0 1 1]
321,[0 1 1 0 1 1 0 0 1 1]
322,[1 1 1 0 1 1 0 0 1 1]
323,[1 1 1 1 1 1 0 0 1 1]
324,[1 0 1 0 1 1 0 0 1 1]
325,[1 1 1 0 1 1 0 0 1 1]
326,[0 0 0 1 1 1 0 0 0 0]
327,[1 1 1 1 1 0 0 0 1 1]
328,[1 1 1 1 1 1 1 0 1 0]
329,[1 1 0 0 1 1 0 0 1 0]
330,[1 1 0 0 1 1 0 0 1 0]
331,[1 0 0 0 1 1 1 0 1 0]
332,[1 1 0 1 1 1 0 0 1 0]
333,[1 1 0 0 1 1 0 0 0 0]
334,[1 1 0 0 1 1 0 0 0 0]
335,[1 1 0 0 0 1 1 0 1 0]
336,[1 0 0 0 1 1 1 0 0 0]
337,[0 0 0 0 0 1 1 0 1 0]
338,[0 0 0 0 0 1 0 0 1 1]
339,[0 0 0 0 0 1 0 0 1 1]
340,[0 0 0 0 0 1 0 0 1 1]
341,[0 0 0 0 0 1 0 0 1 1]
342,[1 1 0 0 0 1 0 0 1 0]
343,[1 1 0 0 0 1 0 0 1 0]
344,[1 1 0 0 0 1 0 0 1 0]
345,[1 1 0 0 0 1 0 0 1 0]
346,[1 1 0 0 0 1 0 0 1 0]
347,[1 1 0 0 0 1 0 0 1 0]
348,[1 1 0 0 0 1 0 0 1 0]
349,[1 1 0 0 0 1 0 0 1 0]
350,[1 1 0 0 0 1 0 0 1 0]
351,[1 1 0 0 0 1 0 0 1 0]
352,[1 1 0 0 0 1 0 0 1 0]
353,[1 1 0 0 0 1 0 0 1 0]
354,[1 1 0 0 0 1 0 0 1 0]
355,[1 0 1 1 1 1 0 0 0 0]
356,[1 0 1 1 1 1 0 0 0 0]
357,[1 0 1 1 1 1 0 0 0 0]
358,[1 0 1 1 1 1 0 0 0 0]
359,[1 0 1 1 1 1 0 0 0 0]
360,[1 0 1 1 1 1 0 0 0 0]
361,[1 0 1 1 1 1 0 0 0 0]
362,[0 1 0 0 1 1 0 0 1 0]
363,[1 1 1 0 1 1 0 0 0 0]
364,[1 1 1 1 1 1 0 0 1 0]
365,[1 1 1 1 1 1 0 0 1 0]
366,[1 1 1 0 1 1 0 0 0 1]
367,[0 0 1 0 1 1 0 0 1 0]
368,[0 0 1 0 1 1 0 0 1 0]
369,[0 0 1 0 1 1 0 0 1 0]
370,[0 1 0 0 1 1 0 0 1 1]
371,[0 1 0 0 1 1 0 0 1 1]
372,[0 1 1 0 1 1 0 0 0 1]
373,[0 1 1 0 1 1 0 0 1 1]
374,[1 1 1 1 1 1 0 0 0 1]
375,[1 1 1 1 1 1 0 0 0 1]
376,[0 1 0 1 1 1 0 0 1 0]
377,[0 1 0 1 1 1 0 0 1 0]
378,[0 1 0 1 1 1 0 0 1 0]
379,[0 1 0 1 1 1 0 0 1 0]
380,[0 1 1 1 1 1 0 0 1 0]
381,[1 0 1 0 1 1 0 0 1 1]
382,[0 1 1 0 1 1 1 0 0 1]
383,[0 1 0 0 1 1 0 0 0 0]
384,[0 1 0 0 1 1 0 0 0 0]
385,[0 1 0 0 1 1 0 0 0 0]
386,[0 1 0 0 1 1 0 0 0 0]
387,[0 1 0 0 1 1 0 0 0 0]
388,[1 1 0 0 1 1 0 0 0 1]
389,[1 1 0 0 1 1 0 0 0 1]
390,[0 1 1 0 1 1 0 0 0 0]
391,[0 1 1 0 1 1 0 0 0 0]
392,[1 0 1 0 0 1 0 0 1 1]
393,[1 0 1 0 0 1 0 0 1 1]
394,[1 1 1 0 0 1 1 0 0 0]
395,[0 0 1 0 1 1 0 0 0 1]
396,[0 0 1 0 1 1 0 0 0 1]
397,[0 0 1 0 1 1 0 0 0 1]
398,[1 0 1 0 1 1 0 0 0 1]
399,[1 0 1 0 1 1 0 0 0 1]
400,[0 0 1 0 1 1 0 0 1 1]
401,[0 1 0 0 1 1 0 0 1 1]
402,[1 0 1 0 1 1 0 0 0 1]
403,[0 1 1 0 1 1 0 0 0 1]
404,[0 0 1 0 1 1 0 0 1 1]
405,[0 1 0 0 0 1 0 0 1 0]
406,[0 0 1 0 0 1 1 0 1 0]
407,[0 0 1 0 1 1 0 0 0 1]
408,[0 0 1 0 1 1 0 0 0 0]
409,[0 0 1 0 1 1 0 0 0 0]
410,[0 1 1 0 1 1 0 0 0 1]
411,[0 0 1 0 1 1 0 0 1 1]
412,[1 0 1 0 1 1 0 0 0 1]
