i,x
0,[1 1 1 1 0]
1,[1 1 1 1 0]
2,[1 1 1 1 0]
3,[0 1 0 1 0]
4,[0 1 0 1 1]
5,[0 1 1 1 1]
6,[0 1 1 1 1]
7,[0 1 1 1 1]
8,[0 1 1 0 1]
9,[1 1 1 0 1]
10,[1 1 1 0 1]
11,[1 1 1 0 1]
12,[1 1 1 0 1]
13,[1 1 1 0 1]
14,[1 1 1 0 1]
15,[1 1 1 0 1]
16,[1 0 1 0 1]
17,[1 1 1 0 1]
18,[1 1 1 0 1]
19,[1 0 1 0 1]
20,[1 1 1 0 1]
21,[1 0 1 0 1]
22,[1 1 1 0 1]
23,[1 1 1 0 1]
24,[1 1 1 0 1]
25,[1 1 1 1 1]
26,[1 1 1 1 1]
27,[0 1 1 1 1]
28,[0 1 1 1 1]
29,[0 1 1 1 1]
30,[0 1 1 1 1]
31,[0 1 1 1 1]
32,[0 1 1 1 1]
33,[0 1 0 1 1]
34,[0 1 0 1 1]
35,[0 1 0 1 1]
36,[1 1 0 1 1]
37,[1 1 0 0 1]
38,[0 1 0 0 1]
39,[0 1 0 0 1]
40,[0 1 1 0 1]
41,[0 1 0 0 1]
42,[0 1 0 0 1]
43,[0 1 0 0 0]
44,[0 0 0 0 1]
45,[0 0 0 0 1]
46,[0 0 1 0 1]
47,[0 0 1 0 0]
48,[0 0 1 0 0]
49,[0 0 0 1 0]
50,[0 0 0 1 0]
51,[0 0 0 1 0]
52,[0 0 0 0 0]
53,[0 0 0 0 0]
54,[0 0 0 0 0]
55,[0 0 0 0 0]
56,[0 0 0 0 0]
57,[0 0 0 0 0]
58,[0 0 0 0 0]
59,[0 0 0 0 0]
60,[0 0 0 0 0]
61,[0 0 0 0 0]
62,[0 0 0 0 0]
63,[0 0 0 0 0]
64,[0 0 0 0 0]
65,[0 1 1 0 0]
66,[0 0 1 0 1]
67,[0 0 1 0 1]
68,[0 1 1 0 0]
69,[0 1 1 0 0]
70,[0 1 1 0 0]
71,[0 1 1 0 1]
72,[0 1 1 0 1]
73,[0 1 1 0 0]
74,[0 1 1 0 0]
75,[0 1 1 0 0]
76,[0 1 1 0 0]
77,[0 1 1 0 0]
78,[0 1 1 0 1]
79,[0 1 1 0 1]
80,[0 1 1 0 1]
81,[0 1 1 0 0]
82,[1 1 1 0 0]
83,[1 1 1 0 0]
84,[1 1 1 0 0]
85,[1 1 1 0 0]
86,[1 1 1 1 0]
87,[0 0 1 1 0]
88,[0 0 1 1 0]
89,[0 1 1 0 0]
90,[0 1 1 0 0]
91,[0 0 1 0 0]
92,[0 0 1 0 0]
93,[0 0 1 0 0]
94,[0 0 1 0 0]
95,[0 0 1 0 0]
96,[0 0 1 1 0]
97,[0 0 1 1 0]
98,[0 0 1 1 0]
99,[0 1 1 1 0]
100,[0 1 1 1 0]
101,[0 1 1 1 0]
102,[0 1 1 1 0]
103,[0 1 1 1 0]
104,[0 1 1 1 0]
105,[0 1 0 1 0]
106,[0 0 0 1 0]
107,[0 0 0 1 0]
108,[0 0 0 0 0]
109,[0 0 0 0 1]
110,[0 0 0 0 1]
111,[0 0 0 0 0]
112,[0 0 0 0 0]
113,[0 1 0 0 0]
114,[0 1 0 0 0]
115,[0 1 0 0 1]
116,[0 1 0 0 1]
117,[0 1 0 0 1]
118,[0 1 1 0 1]
119,[1 1 1 0 1]
120,[1 1 1 0 1]
121,[1 1 1 0 1]
122,[1 1 1 0 1]
123,[1 1 1 0 1]
124,[1 1 1 1 1]
125,[1 1 0 1 1]
126,[1 1 0 1 1]
127,[1 1 0 1 1]
128,[1 1 0 0 1]
129,[1 1 0 0 1]
130,[1 1 0 0 1]
131,[1 1 0 0 1]
132,[1 1 0 0 1]
133,[1 1 0 0 0]
134,[1 1 0 0 0]
135,[1 1 0 0 0]
136,[1 1 0 0 0]
137,[0 1 0 0 0]
138,[0 1 0 0 0]
139,[1 1 0 0 0]
140,[1 1 0 1 1]
141,[0 1 0 1 1]
142,[0 1 0 1 1]
143,[0 1 1 1 1]
144,[0 1 1 1 0]
145,[0 1 1 1 0]
146,[0 1 1 0 0]
147,[0 1 1 1 0]
148,[0 1 1 1 0]
149,[0 0 0 0 0]
150,[0 0 0 0 0]
151,[0 0 0 0 0]
152,[0 0 0 0 1]
153,[0 0 0 0 1]
154,[1 0 0 0 1]
155,[1 0 0 0 1]
156,[1 0 0 0 1]
157,[1 0 0 0 1]
158,[1 0 0 0 1]
159,[1 0 0 0 1]
160,[1 0 0 0 1]
161,[1 0 0 0 1]
162,[0 0 0 0 1]
163,[0 1 0 0 1]
164,[0 1 0 0 1]
165,[0 1 0 1 1]
166,[0 1 0 1 1]
167,[0 0 0 1 1]
168,[0 0 0 1 1]
169,[0 0 0 1 1]
170,[0 0 0 1 1]
171,[0 0 0 1 1]
172,[0 0 0 1 1]
173,[0 0 1 1 1]
174,[0 1 1 1 1]
175,[0 1 1 1 1]
176,[0 1 1 0 1]
177,[0 0 1 0 1]
178,[0 0 1 0 0]
179,[0 0 1 1 0]
180,[0 0 1 1 0]
181,[0 0 0 1 0]
182,[0 0 0 1 0]
183,[0 0 0 1 0]
184,[1 0 1 1 0]
185,[1 0 0 1 0]
186,[1 0 0 1 0]
187,[1 1 0 1 0]
188,[1 1 1 1 0]
189,[0 1 1 1 0]
190,[0 1 0 1 0]
191,[0 1 0 1 0]
192,[0 1 0 1 0]
193,[0 1 0 1 0]
194,[0 1 0 1 0]
195,[0 1 0 1 0]
196,[0 0 1 1 0]
197,[0 0 1 1 0]
198,[0 0 1 1 0]
199,[0 0 1 0 1]
200,[0 1 1 0 0]
201,[1 1 1 0 1]
202,[1 1 1 0 1]
203,[1 1 1 0 1]
204,[1 1 1 0 1]
205,[1 1 1 1 1]
206,[1 1 1 1 1]
207,[1 1 1 1 0]
208,[1 0 1 1 0]
209,[1 0 1 1 1]
210,[1 0 1 1 1]
211,[1 0 1 1 1]
212,[1 0 1 1 1]
213,[0 0 1 0 1]
214,[0 0 1 0 1]
215,[0 0 1 0 1]
216,[0 1 1 0 1]
217,[0 1 1 0 1]
218,[0 1 1 0 1]
219,[0 1 1 0 0]
220,[0 1 1 1 0]
221,[0 1 1 1 1]
222,[0 1 1 1 1]
223,[0 1 1 1 1]
224,[0 1 1 1 1]
225,[0 1 1 1 1]
226,[1 1 1 1 0]
227,[1 1 1 1 0]
228,[1 1 0 1 0]
229,[1 1 0 1 0]
230,[1 1 0 1 0]
231,[1 1 0 1 0]
232,[1 1 0 1 0]
233,[1 1 0 1 0]
234,[1 1 0 1 0]
235,[1 1 0 1 0]
236,[1 1 0 1 0]
237,[1 1 0 0 1]
238,[1 1 0 0 1]
239,[1 0 0 0 1]
240,[1 0 0 0 1]
241,[1 0 0 1 1]
242,[1 0 0 1 1]
243,[0 0 0 1 1]
244,[0 1 0 1 1]
245,[0 1 0 1 1]
246,[0 1 0 1 1]
247,[0 1 0 1 1]
248,[0 1 0 1 1]
249,[0 1 0 1 1]
250,[0 1 0 1 1]
251,[0 1 0 1 1]
252,[0 1 0 1 1]
253,[0 1 0 1 1]
254,[0 1 0 1 1]
255,[0 1 0 1 1]
256,[0 1 0 1 1]
257,[0 1 0 0 1]
258,[0 1 1 1 1]
259,[0 1 1 1 1]
260,[0 1 1 1 1]
261,[0 1 1 1 1]
262,[0 1 1 1 1]
263,[0 1 1 1 1]
264,[0 1 1 0 1]
265,[0 1 1 0 1]
266,[0 1 1 1 1]
267,[0 1 1 1 1]
268,[0 1 1 1 1]
269,[0 1 1 0 1]
270,[0 1 1 0 1]
271,[0 1 1 0 1]
272,[0 1 1 0 1]
273,[0 1 1 1 1]
274,[0 1 1 1 1]
275,[0 1 1 1 1]
276,[0 1 0 1 1]
277,[0 1 0 1 1]
278,[0 1 0 1 1]
279,[0 1 0 1 0]
280,[0 1 0 1 0]
281,[0 1 0 1 0]
282,[1 1 0 1 0]
283,[1 1 0 1 0]
284,[1 0 0 1 0]
285,[1 0 0 1 0]
286,[1 0 0 1 0]
287,[1 0 1 1 0]
288,[1 0 1 1 0]
289,[1 0 1 1 0]
290,[0 0 1 1 0]
291,[1 0 1 1 1]
292,[1 0 0 1 1]
293,[1 0 0 1 1]
294,[1 0 0 1 1]
295,[1 0 0 1 1]
296,[1 0 0 1 0]
