i,x
0,[1 0 1 0 0 0 1 0 0 0]
1,[1 0 1 0 0 0 1 0 0 0]
2,[1 0 1 0 0 0 1 0 0 0]
3,[1 0 1 0 0 0 1 0 0 0]
4,[1 0 1 0 0 0 1 0 0 0]
5,[1 0 1 0 0 0 1 0 0 0]
6,[1 0 1 0 0 0 1 0 0 0]
7,[1 0 1 0 0 0 1 0 0 0]
8,[1 0 1 0 0 0 1 0 0 0]
9,[1 0 1 0 0 0 1 0 0 0]
10,[1 0 1 0 0 0 1 0 0 0]
11,[1 0 1 0 0 0 1 0 0 0]
12,[1 0 1 0 0 0 1 0 0 0]
13,[1 0 1 0 0 0 1 0 0 0]
14,[1 0 1 0 0 0 1 0 0 0]
15,[1 0 1 0 0 0 1 0 0 0]
16,[1 0 1 0 0 0 1 0 0 0]
17,[1 0 1 0 0 0 1 0 0 0]
18,[0 1 0 1 1 1 0 1 1 1]
19,[1 1 0 1 1 1 0 1 1 1]
20,[0 1 0 1 1 1 0 1 1 1]
21,[0 1 0 1 1 1 1 1 0 1]
22,[0 1 0 1 1 1 1 1 1 1]
23,[0 1 0 1 1 1 1 1 1 1]
24,[0 1 0 1 1 1 1 1 1 1]
25,[0 1 0 1 1 1 1 1 1 1]
26,[0 1 0 1 1 1 1 1 1 1]
27,[0 1 0 1 1 1 1 1 1 1]
28,[0 1 0 1 1 1 1 1 1 1]
29,[1 1 0 1 1 1 1 1 1 1]
30,[0 1 0 1 1 1 1 1 0 1]
31,[0 1 0 1 1 1 1 1 1 1]
32,[0 1 0 1 1 1 1 1 1 1]
33,[0 1 0 1 1 1 1 1 1 1]
34,[0 1 0 1 0 1 1 1 0 1]
35,[0 1 0 1 1 1 1 0 1 1]
36,[0 1 0 1 1 1 1 0 1 1]
37,[0 1 0 1 1 1 0 1 1 1]
38,[0 1 0 1 1 1 1 1 1 1]
39,[0 0 0 1 1 1 1 1 1 0]
40,[0 0 0 1 1 1 1 1 1 0]
41,[0 0 0 1 1 1 1 1 1 0]
42,[0 0 0 1 1 1 1 1 1 0]
43,[0 0 0 1 1 1 1 1 1 0]
44,[0 0 0 1 1 1 1 1 1 0]
45,[0 1 1 1 1 1 1 1 1 1]
46,[0 1 1 1 1 1 1 1 1 1]
47,[0 1 1 1 1 1 1 1 1 1]
48,[0 1 1 1 1 1 1 1 1 1]
49,[0 1 1 1 1 1 1 1 1 1]
50,[0 1 1 1 1 1 1 1 1 1]
51,[0 1 1 1 1 1 1 1 1 1]
52,[0 1 1 1 1 1 1 1 1 0]
53,[0 1 1 1 1 1 1 1 1 1]
54,[0 1 1 1 1 1 1 1 1 1]
55,[0 1 1 1 1 1 1 1 1 1]
56,[0 1 1 1 1 1 1 1 1 1]
57,[0 1 1 1 1 1 1 1 1 1]
58,[0 1 1 1 1 1 1 1 1 1]
59,[0 1 1 1 1 1 1 1 1 1]
60,[0 1 1 1 1 1 1 1 1 1]
61,[0 1 1 1 1 1 1 1 1 1]
62,[0 1 1 1 1 1 1 1 1 1]
63,[0 1 1 1 1 1 1 1 1 1]
64,[0 1 1 0 1 1 1 1 1 1]
65,[0 1 1 1 1 1 1 1 1 1]
66,[0 1 1 1 1 1 1 1 1 1]
67,[0 1 1 1 1 1 1 1 1 1]
68,[1 1 1 0 0 1 1 1 1 1]
69,[0 1 0 1 1 1 1 1 1 1]
70,[0 1 0 1 1 1 1 1 1 1]
71,[0 1 1 1 1 1 1 1 1 1]
72,[0 1 1 1 1 1 1 1 1 1]
73,[0 1 1 1 1 1 1 1 1 1]
74,[0 1 1 1 1 1 1 1 1 1]
75,[0 1 0 0 1 1 0 1 1 1]
76,[0 1 0 0 1 1 0 1 1 1]
77,[1 1 1 1 1 1 1 1 0 0]
78,[1 1 1 1 1 1 1 1 0 0]
79,[0 1 1 1 1 1 1 0 0 1]
80,[0 1 1 0 1 1 1 0 0 1]
81,[0 1 1 0 1 1 1 0 0 1]
82,[0 1 1 0 1 1 1 0 0 1]
83,[0 1 1 0 1 1 1 0 1 1]
84,[0 1 1 0 1 1 1 0 1 1]
85,[0 1 1 0 1 1 1 0 1 1]
86,[0 1 0 1 1 1 1 0 0 1]
87,[0 1 0 1 1 1 1 0 0 1]
88,[0 1 0 1 1 1 1 0 0 1]
89,[0 1 1 1 1 1 1 1 1 1]
90,[0 1 1 1 1 1 1 1 0 1]
91,[1 1 1 0 1 1 1 0 1 1]
92,[0 1 1 1 1 1 1 1 0 1]
93,[1 1 1 1 1 1 1 0 0 1]
94,[1 1 1 1 1 1 1 0 0 1]
95,[0 1 0 1 1 1 1 0 0 1]
96,[0 1 0 1 1 1 1 0 0 1]
97,[0 1 0 1 1 1 1 0 0 1]
98,[0 1 0 1 1 1 1 0 0 1]
99,[0 1 0 1 1 0 1 1 0 0]
100,[0 1 0 1 1 0 1 1 0 0]
101,[0 1 0 1 1 0 1 1 0 0]
102,[0 1 0 1 1 0 1 1 0 0]
103,[0 1 0 1 1 0 1 1 0 0]
104,[0 1 0 1 1 0 1 1 0 0]
105,[0 1 0 1 1 0 1 1 0 0]
106,[0 1 0 1 1 0 1 1 0 0]
107,[0 1 0 1 1 1 0 0 1 1]
108,[0 1 0 1 1 1 0 0 1 1]
109,[0 1 0 1 1 1 0 0 1 1]
110,[0 1 1 1 1 1 1 0 0 1]
