i,x
0,[0 1 1 1 1]
1,[1 1 0 1 1]
2,[0 1 1 1 1]
3,[0 1 1 1 1]
4,[0 1 0 1 1]
5,[1 0 1 1 1]
6,[0 1 1 1 1]
7,[0 1 1 0 1]
8,[1 1 0 0 1]
9,[1 0 1 1 1]
10,[1 0 1 1 1]
11,[1 0 1 1 1]
12,[0 0 0 0 1]
13,[1 1 0 0 1]
14,[1 1 1 1 1]
15,[1 1 0 1 1]
16,[1 1 1 1 1]
17,[0 1 1 1 1]
18,[1 1 0 0 0]
19,[1 1 0 0 0]
20,[1 1 1 1 1]
21,[0 1 0 0 1]
22,[1 1 0 1 1]
23,[1 1 0 0 1]
24,[1 1 0 0 1]
25,[1 1 0 1 1]
26,[1 1 1 1 1]
27,[1 1 1 1 1]
28,[1 1 1 1 1]
29,[1 1 1 1 1]
30,[1 1 1 1 1]
31,[1 1 1 0 1]
32,[1 1 1 0 1]
33,[1 1 1 1 1]
34,[1 1 1 1 1]
35,[1 1 0 1 1]
36,[1 1 0 1 1]
37,[1 1 1 1 1]
38,[1 1 1 1 1]
39,[1 1 1 1 1]
40,[1 1 1 1 1]
41,[1 1 1 1 1]
42,[1 1 1 1 1]
43,[1 1 1 1 1]
44,[1 1 1 1 1]
45,[1 1 1 1 1]
46,[1 1 1 1 1]
47,[0 1 1 1 1]
48,[1 1 1 1 1]
49,[1 1 1 1 1]
50,[1 1 1 1 1]
51,[1 1 1 0 1]
52,[1 1 1 0 1]
53,[1 1 1 0 1]
54,[1 1 1 0 1]
55,[0 1 1 1 1]
56,[1 1 1 1 0]
57,[1 1 1 1 1]
58,[1 1 1 1 1]
59,[0 1 1 1 1]
60,[1 1 1 1 1]
61,[1 1 1 1 1]
62,[0 1 1 1 1]
63,[0 1 1 1 1]
64,[0 1 1 1 1]
65,[0 1 1 1 1]
66,[0 1 1 1 1]
67,[0 1 1 1 1]
68,[1 1 1 1 1]
69,[1 1 1 1 1]
70,[1 1 1 1 1]
71,[0 1 1 1 1]
72,[1 0 1 1 1]
73,[1 1 1 1 1]
74,[1 1 1 1 1]
75,[0 1 1 0 1]
76,[0 1 1 0 1]
77,[0 0 1 0 1]
78,[0 0 1 0 1]
79,[1 1 1 1 1]
80,[1 1 1 1 1]
81,[1 1 1 1 0]
82,[1 1 1 1 0]
83,[1 1 1 1 0]
84,[1 1 1 1 0]
85,[1 0 1 1 0]
86,[1 0 1 1 0]
87,[1 0 0 0 0]
88,[1 0 0 0 0]
89,[1 1 1 0 0]
90,[1 1 1 0 0]
91,[0 1 1 0 1]
92,[1 1 1 0 0]
93,[1 1 1 0 0]
94,[1 1 1 1 1]
95,[1 1 1 0 1]
96,[1 0 1 1 1]
97,[1 1 1 0 1]
98,[1 1 1 1 0]
99,[1 0 1 0 1]
100,[1 1 1 1 0]
101,[1 1 1 1 1]
102,[1 0 0 0 0]
103,[0 0 1 1 0]
104,[0 0 1 1 0]
105,[0 0 1 1 0]
106,[0 0 1 1 0]
107,[0 0 1 1 0]
108,[1 0 1 0 1]
109,[1 1 1 1 0]
110,[1 1 1 1 0]
111,[1 0 1 0 1]
112,[1 0 1 1 0]
113,[1 0 1 1 0]
114,[1 0 1 1 0]
115,[0 1 1 1 0]
116,[0 1 1 1 0]
117,[0 0 1 0 0]
118,[0 0 1 0 0]
119,[0 0 1 0 0]
120,[0 0 1 0 0]
121,[0 0 1 0 0]
122,[0 0 1 0 0]
123,[0 0 1 0 0]
124,[0 0 1 0 0]
125,[0 0 1 0 0]
126,[0 0 1 0 0]
127,[0 0 1 0 0]
128,[0 0 1 0 0]
129,[0 0 1 0 0]
130,[1 0 1 0 1]
131,[1 0 1 0 1]
132,[1 0 1 0 1]
133,[1 0 1 0 1]
134,[1 0 1 0 1]
135,[1 1 1 0 1]
136,[0 0 1 0 1]
137,[0 0 1 0 1]
138,[0 0 1 0 1]
139,[0 0 1 0 1]
140,[1 0 1 0 1]
141,[1 0 1 0 1]
142,[0 0 0 0 1]
