i,x
0,[1 1 1 0 1]
1,[1 1 1 1 1]
2,[1 1 1 1 1]
3,[1 1 1 1 1]
4,[1 1 0 1 1]
5,[1 1 0 1 1]
6,[1 1 1 1 1]
7,[1 1 1 1 1]
8,[1 1 1 1 1]
9,[1 1 0 1 0]
10,[0 1 1 0 1]
11,[0 1 1 0 1]
12,[1 1 1 0 1]
13,[0 0 1 0 1]
14,[0 0 1 0 1]
15,[1 1 1 0 0]
16,[0 0 1 0 0]
17,[0 1 1 0 0]
18,[0 1 0 1 0]
19,[0 0 0 1 0]
20,[1 0 0 1 0]
21,[1 1 0 1 0]
22,[0 1 0 1 0]
23,[1 1 0 1 0]
24,[0 0 0 0 0]
25,[0 0 0 0 0]
26,[1 1 0 1 0]
27,[1 1 0 1 0]
28,[1 1 0 1 0]
29,[1 1 0 1 0]
30,[0 1 0 1 0]
31,[0 1 0 1 0]
32,[0 1 0 1 0]
33,[0 1 0 1 0]
34,[0 1 0 1 0]
35,[0 1 0 1 0]
36,[1 0 0 1 0]
37,[0 0 0 1 0]
38,[0 0 0 1 0]
39,[1 1 0 0 0]
40,[1 0 0 1 0]
41,[1 0 0 1 0]
42,[1 0 0 1 0]
43,[1 0 0 1 0]
44,[0 1 0 1 0]
45,[1 0 0 1 0]
46,[0 1 0 1 0]
47,[0 1 0 1 0]
48,[0 1 0 1 0]
49,[1 0 0 1 0]
50,[1 0 0 1 0]
51,[0 0 0 0 0]
52,[0 0 0 0 0]
53,[0 0 0 0 0]
54,[0 0 0 0 0]
55,[1 1 1 1 1]
56,[1 1 1 1 1]
57,[1 1 1 1 1]
58,[1 1 1 1 1]
59,[1 1 1 1 1]
60,[1 1 1 1 1]
61,[1 1 1 1 1]
62,[1 1 1 1 1]
63,[1 1 1 1 1]
64,[1 1 1 1 1]
65,[1 1 1 1 1]
66,[1 1 1 1 1]
67,[1 1 1 1 1]
68,[1 0 1 1 1]
69,[1 1 1 1 1]
70,[1 1 1 1 1]
71,[1 1 1 1 1]
