i,x
0,[0 0 1]
1,[0 1 1]
2,[0 1 1]
3,[0 1 1]
4,[0 1 0]
5,[0 1 1]
6,[0 1 1]
7,[0 1 1]
8,[0 1 1]
9,[0 1 1]
10,[0 1 1]
11,[0 1 1]
12,[1 1 1]
13,[0 1 1]
14,[1 1 1]
15,[0 1 1]
16,[0 1 1]
17,[0 1 1]
18,[0 1 1]
19,[1 1 0]
20,[0 1 1]
21,[0 0 0]
22,[0 1 1]
23,[0 0 1]
24,[0 1 1]
25,[0 1 1]
26,[0 1 1]
27,[0 1 1]
28,[0 1 1]
29,[0 1 1]
30,[1 1 1]
31,[0 1 1]
32,[0 1 1]
33,[0 1 1]
34,[0 1 1]
35,[1 1 1]
36,[0 1 1]
37,[0 1 1]
38,[0 1 1]
39,[0 1 1]
40,[0 0 1]
41,[0 1 1]
42,[1 0 1]
43,[0 1 1]
44,[0 1 1]
45,[0 1 1]
46,[0 1 1]
47,[0 1 1]
48,[0 0 1]
49,[0 1 1]
50,[0 0 1]
51,[0 1 1]
52,[1 1 1]
53,[0 1 1]
54,[0 1 1]
55,[0 1 1]
56,[0 1 1]
57,[0 1 1]
58,[0 1 1]
59,[0 1 1]
60,[0 1 1]
61,[0 1 1]
62,[0 1 1]
63,[0 1 1]
64,[0 1 1]
65,[0 1 1]
66,[0 1 1]
67,[0 1 1]
68,[0 1 1]
69,[0 1 1]
70,[0 1 1]
71,[0 1 1]
72,[1 1 1]
73,[0 1 0]
74,[0 1 1]
75,[1 1 0]
76,[1 1 1]
77,[1 1 1]
78,[0 1 1]
79,[0 1 1]
80,[1 1 1]
81,[0 1 1]
82,[0 1 1]
83,[1 1 1]
84,[0 1 0]
85,[0 1 1]
86,[0 1 0]
87,[0 1 1]
88,[0 1 1]
89,[1 1 1]
90,[0 1 1]
91,[0 1 1]
92,[0 1 1]
93,[0 1 1]
94,[0 1 1]
95,[0 0 1]
96,[0 1 1]
97,[0 1 1]
98,[0 1 1]
99,[0 1 1]
100,[0 1 1]
101,[0 1 0]
102,[0 1 0]
103,[0 1 1]
104,[0 1 0]
105,[0 1 1]
106,[0 1 0]
107,[0 1 1]
108,[0 1 1]
109,[0 1 1]
110,[1 1 1]
111,[0 1 0]
112,[0 1 0]
113,[0 1 1]
114,[0 1 1]
115,[0 1 1]
116,[0 1 0]
117,[0 1 1]
118,[0 1 1]
119,[0 1 1]
120,[1 1 1]
121,[1 1 1]
122,[1 1 0]
123,[0 1 1]
124,[1 1 1]
125,[0 1 0]
126,[0 1 1]
127,[0 1 1]
128,[0 1 1]
129,[0 1 1]
130,[1 1 0]
131,[0 1 1]
132,[0 1 1]
133,[0 1 1]
134,[0 1 1]
135,[0 1 1]
136,[0 1 1]
137,[0 1 1]
138,[0 1 1]
139,[0 1 1]
140,[0 1 1]
141,[0 1 1]
142,[0 1 1]
143,[0 1 1]
144,[0 1 1]
145,[0 1 1]
146,[0 0 1]
147,[1 1 1]
148,[1 1 1]
149,[0 1 1]
150,[0 0 1]
151,[1 1 1]
152,[0 0 1]
153,[0 1 0]
154,[0 1 1]
155,[0 1 1]
156,[0 1 1]
157,[0 1 1]
158,[1 0 1]
159,[0 1 1]
160,[1 1 0]
161,[1 1 1]
162,[0 1 1]
163,[0 1 1]
164,[1 1 1]
165,[0 0 1]
166,[1 1 1]
167,[0 1 1]
168,[1 1 1]
169,[0 1 0]
170,[0 1 1]
