i,x
0,[0 1 0 1 0 0 0 0 1 1]
1,[0 1 0 1 0 0 0 0 1 1]
2,[0 1 0 1 0 0 0 0 1 1]
3,[0 1 0 1 0 0 0 0 1 1]
4,[0 1 0 0 0 0 0 0 1 1]
5,[0 1 0 0 0 0 0 0 1 0]
6,[0 1 0 0 0 0 0 0 1 0]
7,[0 1 0 0 0 0 0 0 1 0]
8,[0 1 0 0 0 0 0 0 1 0]
9,[0 1 0 0 0 0 0 0 1 0]
10,[0 1 0 0 0 0 0 0 1 0]
11,[0 1 0 0 0 0 0 0 1 0]
12,[0 1 0 0 0 0 0 1 1 0]
13,[0 1 0 0 0 0 0 1 1 0]
14,[0 1 0 0 0 0 0 1 0 0]
15,[0 0 0 0 0 0 0 1 0 0]
16,[0 0 0 0 0 0 0 1 0 0]
17,[0 0 0 0 0 0 0 1 0 0]
18,[0 0 0 0 0 0 0 1 0 0]
19,[0 0 0 0 0 0 0 1 0 0]
20,[0 0 0 1 0 0 0 1 0 0]
21,[0 0 0 0 0 0 0 1 0 0]
22,[0 0 0 0 0 0 0 1 0 0]
23,[0 0 0 1 0 0 0 1 0 0]
24,[0 0 0 1 0 0 0 1 0 0]
25,[0 0 0 1 0 0 0 1 0 0]
26,[0 0 0 1 0 0 0 1 0 0]
27,[0 0 0 1 0 0 0 0 0 0]
28,[0 0 0 1 0 0 0 0 0 0]
29,[0 0 0 1 0 0 0 0 0 0]
30,[0 0 0 1 0 1 0 0 0 0]
31,[0 0 0 1 0 1 0 0 0 0]
32,[0 0 0 1 0 1 0 0 0 0]
33,[0 0 0 1 0 1 0 0 0 0]
34,[0 1 0 1 0 1 0 0 0 0]
35,[0 1 0 1 0 1 0 0 0 0]
36,[0 1 0 1 0 1 0 0 0 0]
37,[0 1 0 1 0 1 0 0 0 0]
38,[0 1 0 1 0 1 0 0 0 0]
39,[0 1 0 1 0 0 0 0 0 0]
40,[0 1 0 1 0 0 0 0 0 0]
41,[0 1 0 1 0 0 0 0 0 0]
42,[0 1 0 1 1 0 0 0 0 0]
43,[0 1 0 1 1 0 1 0 0 0]
44,[0 1 0 1 1 0 1 0 0 0]
45,[0 1 0 1 1 0 1 0 0 0]
46,[0 1 0 1 0 0 1 0 0 0]
47,[0 1 0 1 0 0 1 0 0 0]
48,[0 1 0 1 0 0 1 0 0 0]
49,[0 1 0 1 0 0 1 0 0 0]
50,[0 1 0 1 0 0 1 0 1 0]
51,[0 1 0 1 0 0 1 0 1 0]
52,[0 1 1 1 0 0 1 0 1 0]
53,[0 1 1 1 0 0 1 0 1 0]
54,[0 1 1 1 0 0 1 0 1 0]
55,[0 1 1 1 0 0 1 0 1 0]
56,[0 1 1 1 0 0 1 0 1 0]
57,[0 1 1 1 0 0 1 0 1 0]
58,[0 1 1 1 0 0 1 0 1 0]
59,[1 1 1 1 0 0 1 0 1 0]
60,[1 1 0 1 0 0 1 0 1 0]
61,[1 1 0 1 0 0 0 0 1 0]
62,[1 1 0 1 0 0 0 0 1 0]
63,[1 1 0 1 0 0 0 0 1 0]
64,[0 1 0 1 0 0 0 0 1 0]
65,[0 1 0 1 0 0 0 0 0 0]
66,[1 1 0 1 0 0 0 0 0 0]
67,[1 1 0 1 0 0 0 0 0 0]
68,[1 1 0 1 0 0 0 0 0 0]
69,[1 1 0 1 0 0 1 0 0 0]
70,[1 1 0 1 0 0 1 0 0 0]
71,[1 0 0 1 0 0 1 0 0 0]
72,[1 0 0 1 1 0 1 0 0 0]
73,[1 0 0 1 1 0 1 0 0 0]
74,[1 0 0 1 1 0 1 0 1 0]
75,[1 0 0 1 1 0 0 0 1 0]
76,[1 0 0 1 1 1 0 0 1 0]
77,[1 0 0 1 1 1 0 0 1 0]
78,[1 1 0 1 1 1 0 0 1 0]
79,[1 1 0 1 1 1 1 0 1 0]
80,[1 0 0 1 1 1 1 0 1 0]
81,[1 0 0 1 1 1 1 0 1 0]
82,[1 0 0 1 1 1 1 0 1 0]
83,[1 0 0 0 1 1 1 0 1 0]
84,[1 0 0 0 1 1 1 0 1 1]
85,[1 0 0 0 1 1 1 0 1 0]
86,[0 0 0 0 1 1 1 0 1 0]
87,[0 0 0 0 1 1 1 0 1 0]
88,[0 0 0 0 1 1 1 0 0 0]
89,[0 0 0 0 1 0 1 0 0 0]
90,[0 0 1 0 1 0 1 0 0 0]
91,[0 0 1 0 1 0 1 0 0 0]
92,[0 0 1 0 1 0 1 0 0 0]
93,[0 0 1 0 0 0 1 0 0 0]
94,[0 0 1 0 0 1 1 0 0 0]
95,[0 0 1 1 0 1 1 0 0 0]
96,[0 0 1 1 0 1 1 0 0 1]
97,[0 0 1 1 0 1 1 0 0 1]
98,[0 0 1 1 0 1 1 0 1 1]
99,[0 0 1 1 0 0 1 0 1 1]
100,[0 0 1 1 0 0 1 0 1 1]
101,[0 0 1 1 0 0 1 0 1 1]
102,[0 0 1 1 0 0 1 0 1 1]
103,[0 0 1 1 0 0 1 0 1 1]
104,[0 0 1 1 0 0 1 0 1 1]
105,[0 0 0 1 0 0 1 0 1 1]
106,[0 0 0 1 0 0 1 0 1 1]
107,[0 0 0 1 0 0 1 0 1 1]
108,[0 0 0 1 0 1 1 0 1 1]
109,[1 0 0 1 0 1 1 0 1 1]
110,[1 0 0 1 0 1 1 0 1 0]
111,[1 0 0 1 0 1 1 0 1 0]
112,[1 0 0 1 0 1 1 0 1 0]
113,[1 0 1 1 0 1 1 0 1 0]
114,[1 0 1 1 0 1 1 0 0 0]
115,[1 0 1 1 0 1 1 0 0 0]
116,[0 0 1 1 0 1 1 0 0 0]
117,[0 0 1 1 1 1 1 0 0 0]
118,[0 0 1 1 1 1 1 0 0 0]
119,[0 0 1 1 1 1 1 0 0 0]
120,[0 0 1 1 1 1 1 0 0 0]
121,[0 0 1 1 1 1 1 0 0 0]
122,[0 0 1 1 1 1 1 0 0 0]
123,[0 0 1 1 1 0 1 0 0 0]
124,[0 0 1 1 1 0 1 0 0 0]
125,[0 0 1 0 1 0 1 0 0 0]
126,[0 0 1 0 1 1 1 0 0 0]
127,[0 0 1 0 1 1 1 0 1 0]
128,[0 0 0 0 1 1 1 0 1 0]
129,[0 0 0 0 1 1 0 0 1 0]
130,[0 1 0 0 1 1 0 0 1 0]
131,[0 1 0 0 1 1 0 0 1 0]
132,[0 1 0 0 1 1 0 1 1 0]
133,[0 1 0 0 1 1 0 1 1 0]
