i,x
0,[1 1 0 1 0]
1,[1 1 0 0 1]
2,[0 1 0 1 1]
3,[0 1 1 1 1]
4,[1 1 1 1 1]
5,[1 1 1 1 1]
6,[1 1 1 1 1]
7,[1 0 1 1 0]
8,[1 0 1 1 0]
9,[1 0 1 1 0]
10,[1 0 1 1 0]
11,[1 0 1 1 0]
12,[1 0 1 1 0]
13,[1 0 1 1 0]
14,[1 0 1 0 0]
15,[1 0 1 0 0]
16,[1 0 1 0 0]
17,[1 0 1 0 0]
18,[1 0 1 0 0]
19,[1 0 1 0 0]
20,[1 0 1 0 0]
21,[1 0 1 0 0]
22,[1 0 1 0 0]
23,[1 0 1 0 0]
24,[1 0 1 0 0]
25,[1 0 1 0 1]
26,[1 0 1 0 1]
27,[1 0 1 0 1]
28,[1 0 1 0 1]
29,[1 0 1 0 1]
30,[1 0 1 0 1]
31,[1 0 1 0 1]
32,[0 0 1 0 1]
33,[0 0 1 0 1]
34,[0 0 1 0 0]
35,[0 0 1 0 0]
36,[0 0 1 0 0]
37,[0 0 1 0 0]
38,[0 0 1 0 0]
39,[1 0 1 0 0]
40,[0 0 1 0 0]
41,[0 0 1 0 0]
42,[0 0 0 0 0]
43,[0 0 1 0 0]
44,[0 0 1 0 0]
45,[0 0 1 0 0]
46,[0 0 0 0 0]
47,[0 0 0 0 0]
48,[1 1 0 0 0]
49,[1 1 0 0 0]
50,[1 1 0 0 0]
51,[1 0 0 0 0]
52,[1 0 0 0 0]
53,[1 0 0 1 0]
54,[1 0 0 1 0]
55,[1 0 0 1 0]
56,[1 0 0 1 0]
57,[1 0 0 1 0]
58,[1 0 0 1 0]
59,[1 0 0 1 0]
60,[1 0 0 1 0]
61,[1 0 0 1 0]
62,[1 0 0 1 0]
63,[1 0 0 1 0]
64,[0 0 0 1 0]
65,[0 0 0 1 0]
66,[0 0 0 1 0]
67,[0 0 0 1 0]
68,[0 0 0 1 0]
69,[0 0 0 1 0]
70,[0 0 0 1 0]
71,[0 0 0 1 0]
72,[0 0 0 1 0]
73,[0 0 0 0 0]
74,[0 0 0 0 0]
75,[0 0 0 0 0]
76,[0 0 0 0 0]
77,[0 0 1 1 0]
78,[0 0 1 1 0]
79,[0 0 1 1 0]
80,[0 0 0 0 1]
81,[0 0 0 0 1]
82,[0 0 0 0 1]
83,[0 1 0 0 1]
84,[0 1 0 0 1]
85,[0 0 0 0 0]
86,[0 0 0 0 0]
87,[0 0 0 0 0]
88,[0 1 0 0 0]
89,[0 1 0 0 0]
90,[0 1 0 0 0]
91,[0 1 0 0 0]
92,[0 1 0 0 0]
93,[0 1 0 0 0]
94,[0 1 0 0 0]
95,[0 0 0 0 0]
96,[0 0 0 0 0]
97,[0 0 1 0 0]
98,[0 0 1 0 0]
99,[0 0 1 0 0]
100,[0 0 1 0 0]
101,[0 0 1 0 0]
102,[0 0 1 0 0]
103,[0 0 1 0 0]
104,[1 0 1 0 0]
105,[1 0 1 0 0]
106,[1 0 1 0 0]
107,[1 1 1 0 0]
108,[1 1 0 1 0]
109,[0 1 0 1 0]
110,[0 1 1 0 0]
111,[0 1 1 0 0]
112,[0 1 1 0 0]
113,[0 1 1 1 0]
114,[0 1 0 1 0]
115,[0 1 0 1 0]
116,[0 1 0 1 0]
117,[1 1 0 0 1]
118,[1 1 0 1 1]
119,[1 1 0 1 1]
120,[1 1 0 1 1]
121,[1 1 0 1 1]
122,[1 1 0 1 1]
123,[1 0 0 0 1]
124,[0 0 0 0 1]
125,[0 0 0 0 1]
126,[0 0 0 1 1]
127,[0 1 0 1 1]
128,[0 1 0 1 1]
129,[0 1 0 1 1]
130,[0 1 0 1 1]
131,[0 1 0 1 1]
132,[0 1 0 1 1]
133,[0 1 0 0 1]
134,[0 1 0 0 1]
135,[0 1 0 0 0]
136,[0 1 0 0 0]
137,[0 1 0 0 0]
138,[0 1 0 0 0]
139,[0 1 0 0 0]
140,[0 1 0 0 0]
141,[0 1 0 0 0]
142,[1 1 0 0 0]
143,[1 1 1 1 0]
144,[1 1 1 1 0]
145,[1 0 1 0 0]
