i,x
0,[0 0 1 0 1 0 0 1 0 0]
1,[0 0 1 0 1 0 0 1 0 0]
2,[0 0 1 0 1 0 0 1 0 0]
3,[0 0 1 0 1 0 0 1 0 0]
4,[0 0 1 0 1 0 0 1 0 0]
5,[0 0 1 0 1 0 0 1 0 0]
6,[1 1 0 1 0 1 1 0 1 0]
7,[1 1 0 1 0 1 1 0 1 1]
8,[1 1 0 1 0 1 1 0 1 1]
9,[1 1 0 1 1 1 1 0 0 1]
10,[1 1 0 1 0 1 1 0 1 1]
11,[1 1 0 0 0 1 1 0 1 1]
12,[1 1 0 1 0 1 1 0 1 1]
13,[1 1 0 1 0 1 1 0 1 0]
14,[1 1 0 1 0 1 1 0 1 0]
15,[1 1 0 1 0 1 1 0 1 0]
16,[1 1 0 1 0 1 1 0 1 0]
17,[1 1 0 1 1 1 1 0 1 1]
18,[1 1 1 1 1 1 1 1 1 1]
19,[1 1 1 0 1 1 1 1 1 1]
20,[1 1 1 0 1 1 1 1 1 1]
21,[1 1 1 0 1 1 1 1 1 1]
22,[1 1 1 0 1 1 1 1 1 1]
23,[1 1 1 1 1 1 1 1 1 1]
24,[1 1 1 1 1 1 1 1 1 1]
25,[1 1 1 1 1 1 1 1 1 1]
26,[1 0 1 1 1 1 1 1 1 1]
27,[1 0 1 1 1 1 1 1 1 1]
28,[1 1 1 1 1 1 1 1 1 1]
29,[0 1 1 1 1 0 1 1 1 1]
30,[1 1 0 1 1 0 1 1 1 1]
31,[1 1 0 1 1 0 1 1 1 1]
32,[1 1 0 1 1 0 1 1 1 1]
33,[1 1 0 1 1 0 1 1 1 1]
34,[1 1 0 1 1 0 1 1 1 1]
35,[1 1 0 1 1 0 1 1 1 1]
36,[1 1 0 1 1 0 1 1 1 1]
37,[1 0 1 1 1 0 1 1 1 1]
38,[1 0 1 1 1 0 1 1 1 1]
39,[1 0 1 1 1 0 1 1 1 1]
40,[1 1 1 1 1 0 1 1 1 1]
41,[1 1 1 0 1 1 1 1 1 1]
42,[1 1 1 0 1 1 1 1 1 1]
43,[0 1 1 1 1 1 1 1 1 1]
44,[1 1 1 1 1 1 1 1 1 1]
45,[0 1 1 1 1 1 1 1 1 1]
46,[1 1 1 1 1 1 1 1 0 1]
47,[1 1 1 1 1 1 1 1 1 1]
48,[1 1 1 1 1 1 1 1 1 1]
49,[1 1 1 1 1 1 1 1 1 1]
50,[0 1 1 1 1 1 1 1 1 1]
51,[0 1 1 1 0 1 1 1 1 1]
52,[1 1 1 1 1 1 1 1 1 1]
53,[1 1 1 1 1 1 1 1 1 1]
54,[1 1 1 1 1 1 1 1 1 1]
55,[1 1 1 1 1 1 1 1 1 1]
56,[1 1 1 1 1 1 1 1 1 1]
57,[1 1 1 1 1 1 1 1 1 1]
58,[0 1 1 1 1 1 1 1 1 1]
59,[1 1 1 1 1 1 1 1 1 1]
60,[1 1 1 1 1 1 1 1 1 1]
61,[1 1 1 1 1 1 0 1 1 1]
62,[1 1 1 1 1 1 0 1 1 1]
63,[1 1 1 1 1 1 1 1 1 1]
64,[1 0 1 1 1 1 1 1 1 1]
65,[1 1 1 1 0 1 0 1 1 1]
66,[1 1 1 1 1 1 0 1 1 0]
67,[1 1 1 1 1 1 1 1 1 1]
68,[1 1 1 1 1 1 0 1 1 1]
69,[1 1 1 1 1 1 1 1 1 1]
70,[1 1 1 1 1 1 1 1 1 1]
71,[1 0 1 0 1 1 1 1 1 1]
72,[1 0 0 1 1 1 1 1 1 0]
73,[1 0 0 1 1 1 1 1 1 0]
74,[1 0 0 1 1 1 1 1 1 0]
75,[1 1 1 1 1 1 1 1 0 0]
76,[1 1 0 1 1 1 0 1 1 1]
77,[1 1 1 1 1 1 1 1 1 0]
78,[1 0 1 1 1 1 1 1 1 0]
79,[0 1 1 1 1 1 1 1 1 1]
80,[1 1 1 1 1 1 1 1 0 1]
81,[1 1 1 1 1 1 1 1 0 1]
82,[1 1 1 1 1 1 1 1 1 1]
83,[1 1 0 1 1 1 1 1 1 1]
84,[1 1 0 1 1 1 1 1 1 1]
85,[1 0 1 1 1 1 1 1 1 1]
86,[1 0 1 1 1 1 1 0 1 1]
87,[1 1 1 1 0 1 1 1 1 1]
88,[1 1 1 1 1 1 1 1 1 1]
89,[1 1 1 1 1 1 1 1 1 1]
90,[1 1 1 1 1 1 1 1 1 1]
91,[1 1 1 1 1 1 1 1 1 1]
92,[1 1 1 1 1 1 1 1 1 1]
93,[1 1 1 1 1 1 1 1 1 1]
94,[1 1 1 0 1 1 1 1 1 1]
95,[1 1 1 1 1 1 1 1 1 1]
96,[1 1 1 1 1 1 0 1 1 1]
97,[1 1 1 1 1 1 0 1 1 1]
98,[1 1 1 1 1 1 1 1 1 1]
99,[1 1 1 1 1 1 1 1 1 1]
100,[1 1 1 1 1 1 1 1 1 1]
101,[1 1 1 1 1 1 1 1 1 1]
102,[1 1 1 0 1 1 1 1 1 1]
103,[1 1 1 1 1 1 1 1 1 1]
104,[1 1 1 0 1 1 1 1 1 1]
105,[1 1 1 0 1 1 1 1 1 1]
106,[1 0 1 1 1 1 1 0 1 1]
107,[1 1 1 1 1 1 1 1 1 1]
108,[1 1 1 1 1 0 1 0 0 1]
109,[1 1 1 1 1 0 1 0 0 1]
110,[1 1 1 1 1 0 1 0 0 1]
111,[0 1 1 0 1 0 1 0 1 1]
112,[0 1 1 0 1 0 1 0 1 1]
113,[0 1 1 0 1 0 1 0 1 1]
114,[1 0 1 1 1 1 1 1 1 1]
115,[0 1 1 1 1 1 1 0 1 1]
116,[0 1 1 1 0 1 1 1 1 0]
117,[0 1 1 0 1 1 1 1 1 1]
118,[1 1 1 1 1 1 1 0 1 1]
119,[0 1 1 0 1 0 1 1 1 1]
120,[0 1 1 0 1 0 1 1 1 1]
121,[1 1 1 0 1 1 1 1 1 1]
122,[1 1 1 0 1 1 1 1 1 1]
123,[1 1 1 0 1 1 0 1 1 1]
124,[1 1 1 0 1 1 0 1 1 1]
125,[1 1 1 1 1 1 1 0 1 1]
126,[1 1 0 0 1 1 0 0 1 0]
127,[1 1 0 0 1 1 0 0 1 0]
128,[1 1 0 0 1 1 0 0 1 0]
129,[1 1 0 0 1 1 0 0 1 0]
130,[1 1 0 0 1 1 0 0 1 0]
131,[1 1 0 0 1 1 0 0 1 0]
132,[1 1 0 0 1 1 0 0 1 0]
133,[1 1 0 0 1 1 0 0 1 0]
134,[1 1 0 0 1 1 0 0 1 0]
135,[1 1 0 0 1 1 0 0 1 0]
136,[1 1 0 0 1 1 0 0 1 0]
137,[1 1 0 0 1 1 0 0 1 0]
138,[1 1 0 0 1 1 0 0 1 0]
139,[1 1 0 0 1 1 0 0 1 0]
140,[0 1 1 1 1 1 1 1 0 1]
141,[1 1 1 1 1 1 1 0 1 1]
142,[1 1 1 1 1 1 1 1 1 1]
143,[1 1 1 1 1 1 1 1 1 1]
144,[1 1 1 1 1 1 1 0 1 1]
145,[1 1 1 1 1 1 1 1 1 1]
146,[1 1 1 1 1 1 1 0 1 1]
147,[1 1 1 1 1 1 1 0 1 1]
148,[1 1 1 1 1 1 1 0 1 1]
149,[1 1 1 1 1 1 1 1 1 1]
150,[1 1 1 1 1 1 1 1 1 1]
151,[1 0 1 1 1 1 1 1 1 1]
152,[1 1 1 1 1 1 1 1 1 1]
153,[1 1 1 1 1 1 1 1 1 1]
154,[0 1 1 1 1 1 1 1 1 1]
155,[0 1 1 1 1 1 1 1 1 1]
156,[0 1 1 1 1 1 1 1 1 1]
157,[1 1 1 1 1 1 1 1 1 1]
158,[1 1 1 1 1 1 1 0 1 1]
159,[1 1 1 1 1 1 1 1 1 1]
160,[1 1 1 1 1 1 1 1 1 1]
161,[1 0 1 1 1 1 0 1 1 0]
162,[1 0 1 1 1 1 0 1 1 0]
163,[1 0 1 1 1 1 0 1 1 0]
164,[1 0 1 1 1 1 0 1 1 0]
165,[1 0 1 1 1 1 0 1 1 0]
166,[1 1 1 1 1 1 1 1 1 1]
167,[1 1 1 0 1 1 1 1 1 1]
168,[0 0 1 1 1 1 1 1 1 1]
169,[0 1 1 1 1 1 1 1 1 1]
170,[1 1 1 1 1 1 1 1 1 0]
171,[1 1 1 1 1 1 1 1 1 0]
172,[1 1 1 1 1 1 1 1 1 0]
173,[1 1 1 1 1 1 0 1 1 1]
174,[1 0 1 1 1 1 1 1 1 0]
175,[0 0 1 1 1 1 1 1 0 1]
176,[0 0 1 1 1 1 1 1 0 1]
177,[1 1 0 1 1 0 1 1 1 1]
178,[0 1 1 0 1 1 1 1 0 1]
179,[1 1 1 1 1 1 1 1 1 1]
180,[0 0 1 1 1 1 1 1 1 1]
181,[0 1 1 1 1 1 1 1 1 1]
182,[0 0 1 1 1 0 1 1 1 0]
183,[1 1 1 1 1 1 1 1 1 0]
184,[1 0 1 1 1 1 1 1 1 1]
185,[1 0 1 1 1 1 0 1 1 0]
186,[1 0 1 1 1 1 0 1 1 0]
187,[1 0 1 1 1 1 0 1 1 0]
188,[1 1 1 1 1 1 1 0 1 1]
189,[0 1 1 1 1 0 1 1 1 1]
190,[1 1 1 1 1 0 1 1 1 1]
191,[1 0 1 0 1 1 1 1 1 1]
192,[1 1 1 0 0 1 1 1 1 1]
193,[1 1 1 0 0 1 1 1 1 1]
194,[1 1 0 1 0 1 1 1 1 1]
195,[0 1 1 1 1 1 1 1 1 1]
196,[0 1 1 1 1 1 1 1 1 1]
197,[1 1 1 1 1 1 1 0 1 0]
198,[1 1 1 1 1 1 1 0 1 0]
199,[1 1 0 1 1 0 1 1 1 0]
200,[0 1 1 1 1 0 1 1 0 1]
201,[0 1 1 1 1 0 1 1 0 1]
202,[0 1 1 1 1 0 1 1 0 1]
203,[0 0 0 1 0 0 1 1 1 1]
204,[0 0 0 1 0 0 1 1 1 1]
205,[0 0 0 1 0 0 1 1 1 1]
206,[0 0 0 1 0 0 1 1 1 1]
207,[0 0 0 1 0 0 1 1 1 1]
208,[0 0 0 1 0 0 1 1 1 1]
209,[1 1 1 0 1 1 1 1 1 1]
210,[1 0 1 1 0 0 1 1 1 1]
211,[0 1 1 1 1 1 1 1 0 1]
212,[0 1 1 1 1 1 1 1 0 1]
213,[0 1 1 1 1 1 1 1 0 1]
214,[0 0 1 1 1 0 1 1 1 1]
215,[1 0 1 0 1 1 1 1 1 1]
216,[0 1 1 1 0 0 1 1 1 1]
217,[0 1 1 1 0 0 1 1 1 1]
218,[0 1 1 1 0 0 1 1 1 1]
