i,x
0,[1 0 0]
1,[1 1 0]
2,[1 0 0]
3,[1 1 0]
4,[1 0 0]
5,[1 0 0]
6,[0 0 0]
7,[1 1 0]
8,[1 1 0]
9,[1 1 0]
10,[1 1 0]
11,[1 0 0]
12,[1 0 0]
13,[1 1 0]
14,[1 1 0]
15,[1 1 1]
16,[1 1 1]
17,[1 1 1]
18,[1 1 1]
19,[1 1 1]
20,[1 1 1]
21,[1 1 1]
22,[1 1 1]
23,[1 1 1]
24,[1 1 1]
25,[1 1 1]
26,[1 1 1]
27,[1 1 1]
28,[1 1 1]
29,[1 0 1]
30,[1 1 0]
31,[1 1 1]
32,[1 1 1]
33,[1 1 1]
34,[1 1 1]
35,[0 1 1]
36,[1 1 1]
37,[1 1 1]
38,[0 1 1]
39,[1 1 1]
40,[1 1 1]
41,[1 1 1]
42,[1 1 1]
43,[1 1 1]
44,[1 1 1]
45,[0 1 1]
46,[1 1 1]
47,[1 1 1]
48,[1 1 1]
49,[1 1 1]
50,[1 1 1]
51,[1 1 0]
52,[1 1 1]
53,[1 1 0]
54,[0 1 1]
55,[0 1 1]
56,[1 0 1]
57,[1 1 1]
58,[1 1 1]
59,[0 1 1]
60,[0 1 1]
61,[0 1 1]
62,[0 1 1]
63,[1 1 1]
64,[0 1 1]
65,[0 1 1]
66,[1 1 1]
67,[0 1 1]
68,[0 1 1]
69,[0 1 1]
70,[0 1 1]
71,[0 1 1]
72,[0 0 1]
73,[0 1 1]
74,[0 0 1]
75,[0 0 1]
76,[0 1 1]
77,[0 1 1]
78,[0 1 1]
79,[0 1 1]
80,[0 1 1]
81,[0 1 1]
82,[0 1 1]
83,[0 1 0]
84,[0 0 1]
85,[0 1 1]
86,[0 0 1]
87,[0 0 1]
88,[1 1 1]
89,[0 0 1]
90,[0 0 1]
91,[0 1 1]
92,[0 1 1]
93,[1 1 0]
94,[1 0 1]
95,[0 1 1]
96,[1 0 1]
97,[0 1 1]
98,[0 0 1]
99,[0 0 1]
100,[1 0 0]
101,[0 0 0]
102,[0 0 0]
103,[0 1 1]
104,[0 1 0]
105,[0 1 0]
106,[0 1 1]
107,[0 1 0]
108,[0 1 1]
109,[1 0 0]
110,[0 0 0]
111,[0 0 0]
112,[1 0 0]
113,[1 1 0]
114,[1 1 0]
115,[0 1 0]
116,[0 1 0]
117,[0 1 1]
118,[1 0 1]
119,[1 0 1]
120,[0 0 0]
121,[1 1 0]
122,[0 1 1]
123,[0 1 1]
124,[1 1 1]
125,[1 1 1]
